sale_id,locality,city,property_type,bhk,area_sqft,sold_price,price_per_sqft,sold_date
SALE1807,Saket,Delhi NCR,APARTMENT,2,1074,18340000,17076.35,2025-03-02
SALE1808,Ghaziabad Indirapuram,Delhi NCR,INDEPENDENT_HOUSE,3,1491,12910000,8658.62,2024-08-02
SALE1809,East Delhi,Delhi NCR,APARTMENT,1,655,6040000,9221.37,2025-03-16
SALE1810,Ghaziabad Vasundhara,Delhi NCR,BUILDER_FLOOR,4,2776,20580000,7413.54,2025-03-07
SALE1811,Gurgaon Sector 45,Delhi NCR,APARTMENT,2,960,13730000,14302.08,2024-12-01
SALE1812,Gurgaon Sector 45,Delhi NCR,APARTMENT,4,2788,38010000,13633.43,2024-07-07
SALE1813,Ghaziabad Indirapuram,Delhi NCR,APARTMENT,5,3220,26170000,8127.33,2024-02-12
SALE1814,Vasant Kunj,Delhi NCR,INDEPENDENT_HOUSE,2,1394,39560000,28378.77,2025-08-23
SALE1815,Cyber City Gurgaon,Delhi NCR,BUILDER_FLOOR,4,1892,26310000,13905.92,2025-04-07
SALE1816,North Delhi,Delhi NCR,APARTMENT,5,3725,39750000,10671.14,2024-04-01
SALE1817,Pitampura,Delhi NCR,INDEPENDENT_HOUSE,3,2145,36290000,16918.41,2025-11-16
SALE1818,DLF Phase 5,Delhi NCR,BUILDER_FLOOR,2,1392,31860000,22887.93,2023-09-06
SALE1819,Noida Extension,Delhi NCR,APARTMENT,5,2385,15270000,6402.52,2025-10-14
SALE1820,Gurgaon Sector 45,Delhi NCR,INDEPENDENT_HOUSE,4,2812,46850000,16660.74,2025-08-31
SALE1821,Lajpat Nagar,Delhi NCR,BUILDER_FLOOR,3,1719,31000000,18033.74,2025-12-26
SALE1822,Noida Sector 150,Delhi NCR,APARTMENT,5,2820,34350000,12180.85,2024-09-16
SALE1823,Noida Extension,Delhi NCR,BUILDER_FLOOR,2,980,7260000,7408.16,2025-07-17
SALE1824,Ghaziabad Indirapuram,Delhi NCR,APARTMENT,4,2712,19220000,7087.02,2026-01-05
SALE1825,Faridabad Sector 15,Delhi NCR,INDEPENDENT_HOUSE,1,502,4680000,9322.71,2026-06-29
SALE1826,Saket,Delhi NCR,INDEPENDENT_HOUSE,5,2250,53350000,23711.11,2025-01-13
SALE1827,Noida Sector 62,Delhi NCR,INDEPENDENT_HOUSE,5,2775,38330000,13812.61,2023-08-30
SALE1828,Ghaziabad Vasundhara,Delhi NCR,BUILDER_FLOOR,3,1431,10650000,7442.35,2025-01-21
SALE1829,Ghaziabad Vasundhara,Delhi NCR,BUILDER_FLOOR,5,3460,25060000,7242.77,2025-04-27
SALE1830,Sohna Road Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,4,2032,19300000,9498.03,2026-02-28
SALE1831,Pitampura,Delhi NCR,APARTMENT,3,1893,29120000,15382.99,2026-03-05
SALE1832,Noida Sector 18,Delhi NCR,INDEPENDENT_HOUSE,5,3205,59150000,18455.54,2024-11-14
SALE1833,Saket,Delhi NCR,APARTMENT,4,2084,41130000,19736.08,2025-02-16
SALE1834,Greater Noida,Delhi NCR,APARTMENT,3,1650,9720000,5890.91,2024-12-02
SALE1835,Noida Sector 76,Delhi NCR,APARTMENT,4,2188,19810000,9053.93,2025-09-19
SALE1836,DLF Phase 5,Delhi NCR,BUILDER_FLOOR,1,513,13320000,25964.91,2024-10-12
SALE1837,Ghaziabad Indirapuram,Delhi NCR,BUILDER_FLOOR,5,3540,23640000,6677.97,2025-07-07
SALE1838,Faridabad Sector 15,Delhi NCR,APARTMENT,5,2370,19260000,8126.58,2024-01-06
SALE1839,Greater Noida Pari Chowk,Delhi NCR,INDEPENDENT_HOUSE,4,2840,25870000,9109.15,2024-12-16
SALE1840,Dwarka Sector 21,Delhi NCR,INDEPENDENT_HOUSE,5,2690,51770000,19245.35,2026-06-17
SALE1841,Golf Course Extension Road,Delhi NCR,APARTMENT,4,2456,36890000,15020.36,2024-07-26
SALE1842,Noida Extension,Delhi NCR,BUILDER_FLOOR,5,2885,20170000,6991.33,2025-08-18
SALE1843,East Delhi,Delhi NCR,BUILDER_FLOOR,4,2072,17550000,8470.08,2025-07-02
SALE1844,Faridabad Sector 81,Delhi NCR,BUILDER_FLOOR,5,3050,21090000,6914.75,2026-02-08
SALE1845,Janakpuri,Delhi NCR,APARTMENT,2,1196,17050000,14255.85,2026-02-09
SALE1846,Golf Course Extension Road,Delhi NCR,INDEPENDENT_HOUSE,2,1414,25780000,18231.97,2026-02-16
SALE1847,North Delhi,Delhi NCR,INDEPENDENT_HOUSE,1,630,7700000,12222.22,2024-09-09
SALE1848,Greater Noida,Delhi NCR,INDEPENDENT_HOUSE,5,2980,25880000,8684.56,2024-07-02
SALE1849,Greater Noida Pari Chowk,Delhi NCR,APARTMENT,5,2520,15130000,6003.97,2025-09-15
SALE1850,Gurgaon Sector 56,Delhi NCR,APARTMENT,1,552,6670000,12083.33,2025-10-30
SALE1851,Gurgaon Sector 45,Delhi NCR,BUILDER_FLOOR,3,1572,21650000,13772.26,2026-03-03
SALE1852,Noida Sector 18,Delhi NCR,APARTMENT,5,2330,32350000,13884.12,2023-08-29
SALE1853,Ghaziabad Indirapuram,Delhi NCR,APARTMENT,5,3685,30660000,8320.22,2023-10-03
SALE1854,Noida Extension,Delhi NCR,APARTMENT,5,2985,23680000,7933.0,2025-06-11
SALE1855,Hauz Khas,Delhi NCR,BUILDER_FLOOR,4,2652,75380000,28423.83,2026-04-25
SALE1856,North Delhi,Delhi NCR,INDEPENDENT_HOUSE,1,456,5870000,12872.81,2026-07-18
SALE1857,Rohini Sector 10,Delhi NCR,INDEPENDENT_HOUSE,4,2260,36560000,16176.99,2025-10-16
SALE1858,Sohna Road Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,5,2750,32160000,11694.55,2024-11-07
SALE1859,Rohini Sector 10,Delhi NCR,BUILDER_FLOOR,4,2160,29680000,13740.74,2023-11-05
SALE1860,Lajpat Nagar,Delhi NCR,APARTMENT,2,1426,24000000,16830.29,2025-06-14
SALE1861,Saket,Delhi NCR,BUILDER_FLOOR,3,2202,36830000,16725.7,2026-03-03
SALE1862,Gurgaon Sector 45,Delhi NCR,INDEPENDENT_HOUSE,3,1356,19310000,14240.41,2024-11-18
SALE1863,Gurgaon Sector 56,Delhi NCR,APARTMENT,2,1230,16450000,13373.98,2025-08-19
SALE1864,Noida Sector 62,Delhi NCR,BUILDER_FLOOR,5,3655,38490000,10530.78,2026-04-06
SALE1865,North Delhi,Delhi NCR,INDEPENDENT_HOUSE,2,1088,13140000,12077.21,2023-09-09
SALE1866,Faridabad Sector 81,Delhi NCR,APARTMENT,4,2912,19140000,6572.8,2025-12-09
SALE1867,Gurgaon Golf Course Road,Delhi NCR,BUILDER_FLOOR,2,1118,32840000,29373.88,2024-06-06
SALE1868,East Delhi,Delhi NCR,BUILDER_FLOOR,3,1683,18150000,10784.31,2024-09-03
SALE1869,Faridabad Neharpar,Delhi NCR,BUILDER_FLOOR,5,2270,10040000,4422.91,2023-12-27
SALE1870,West Delhi,Delhi NCR,BUILDER_FLOOR,2,1148,13710000,11942.51,2025-02-22
SALE1871,North Delhi,Delhi NCR,BUILDER_FLOOR,1,647,6000000,9273.57,2025-04-01
SALE1872,Noida Sector 18,Delhi NCR,APARTMENT,5,3205,46670000,14561.62,2025-12-05
SALE1873,Faridabad Sector 81,Delhi NCR,BUILDER_FLOOR,4,1888,11520000,6101.69,2024-01-23
SALE1874,Rohini Sector 10,Delhi NCR,BUILDER_FLOOR,5,2460,33490000,13613.82,2023-10-15
SALE1875,Gurgaon Sector 45,Delhi NCR,INDEPENDENT_HOUSE,5,2265,35270000,15571.74,2026-03-01
SALE1876,Janakpuri,Delhi NCR,INDEPENDENT_HOUSE,2,1334,23790000,17833.58,2025-05-30
SALE1877,Janakpuri,Delhi NCR,INDEPENDENT_HOUSE,4,1944,33830000,17402.26,2024-04-09
SALE1878,Gurgaon Sector 56,Delhi NCR,APARTMENT,4,2476,27730000,11199.52,2026-04-16
SALE1879,Lajpat Nagar,Delhi NCR,APARTMENT,2,1156,22350000,19333.91,2023-12-24
SALE1880,Pitampura,Delhi NCR,BUILDER_FLOOR,4,2592,35760000,13796.3,2024-12-07
SALE1881,Noida Sector 76,Delhi NCR,BUILDER_FLOOR,3,1374,11290000,8216.89,2024-04-24
SALE1882,Cyber City Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,1,482,9970000,20684.65,2024-04-25
SALE1883,Saket,Delhi NCR,INDEPENDENT_HOUSE,1,633,15430000,24375.99,2023-07-31
SALE1884,DLF Phase 5,Delhi NCR,BUILDER_FLOOR,3,1482,33240000,22429.15,2025-12-18
SALE1885,Ghaziabad Indirapuram,Delhi NCR,BUILDER_FLOOR,4,1860,13840000,7440.86,2026-04-03
SALE1886,Pitampura,Delhi NCR,APARTMENT,4,2916,38310000,13137.86,2025-08-01
SALE1887,Gurgaon Sector 56,Delhi NCR,BUILDER_FLOOR,3,1365,18030000,13208.79,2024-01-10
SALE1888,Gurgaon Sector 56,Delhi NCR,APARTMENT,1,452,6000000,13274.34,2024-11-16
SALE1889,Noida Sector 76,Delhi NCR,INDEPENDENT_HOUSE,5,2465,23670000,9602.43,2024-08-02
SALE1890,West Delhi,Delhi NCR,APARTMENT,4,2848,26700000,9375.0,2025-04-24
SALE1891,Dwarka Sector 21,Delhi NCR,APARTMENT,5,2895,39440000,13623.49,2025-06-20
SALE1892,Dwarka Sector 21,Delhi NCR,INDEPENDENT_HOUSE,5,2385,47460000,19899.37,2024-10-28
SALE1893,Ghaziabad Vasundhara,Delhi NCR,INDEPENDENT_HOUSE,5,2435,18620000,7646.82,2024-04-20
SALE1894,Lajpat Nagar,Delhi NCR,BUILDER_FLOOR,1,551,11180000,20290.38,2026-02-01
SALE1895,Faridabad Sector 15,Delhi NCR,BUILDER_FLOOR,3,1545,13000000,8414.24,2024-02-24
SALE1896,Preet Vihar,Delhi NCR,APARTMENT,3,1455,20370000,14000.0,2024-09-14
SALE1897,North Delhi,Delhi NCR,BUILDER_FLOOR,4,2472,25580000,10347.9,2024-12-31
SALE1898,Noida Sector 62,Delhi NCR,INDEPENDENT_HOUSE,5,2640,35530000,13458.33,2024-04-05
SALE1899,Sohna Road Gurgaon,Delhi NCR,BUILDER_FLOOR,4,2144,16430000,7663.25,2025-04-07
SALE1900,Preet Vihar,Delhi NCR,APARTMENT,4,2364,32570000,13777.5,2025-04-10
SALE1901,Golf Course Extension Road,Delhi NCR,INDEPENDENT_HOUSE,3,2085,37110000,17798.56,2026-07-12
SALE1902,West Delhi,Delhi NCR,BUILDER_FLOOR,4,2928,27140000,9269.13,2024-06-08
SALE1903,Gurgaon Golf Course Road,Delhi NCR,BUILDER_FLOOR,2,1450,36900000,25448.28,2026-06-26
SALE1904,Lajpat Nagar,Delhi NCR,INDEPENDENT_HOUSE,1,459,11560000,25185.19,2025-07-11
SALE1905,Vasant Kunj,Delhi NCR,INDEPENDENT_HOUSE,5,3285,89470000,27235.92,2024-05-16
SALE1906,Janakpuri,Delhi NCR,APARTMENT,5,2915,39870000,13677.53,2025-04-01
SALE1907,Ghaziabad Raj Nagar Extension,Delhi NCR,INDEPENDENT_HOUSE,2,1274,8140000,6389.32,2025-08-10
SALE1908,Noida Sector 18,Delhi NCR,APARTMENT,4,2824,41080000,14546.74,2025-10-14
SALE1909,Noida Sector 76,Delhi NCR,BUILDER_FLOOR,5,2275,20280000,8914.29,2023-09-12
SALE1910,Gurgaon Sector 45,Delhi NCR,INDEPENDENT_HOUSE,2,1356,18260000,13466.08,2025-05-15
SALE1911,Gurgaon Sector 56,Delhi NCR,INDEPENDENT_HOUSE,4,2532,34050000,13447.87,2025-01-15
SALE1912,Faridabad Sector 15,Delhi NCR,APARTMENT,1,585,4500000,7692.31,2026-04-06
SALE1913,Saket,Delhi NCR,INDEPENDENT_HOUSE,2,1430,34670000,24244.76,2024-05-29
SALE1914,Sohna Road Gurgaon,Delhi NCR,BUILDER_FLOOR,4,2728,27360000,10029.33,2025-12-12
SALE1915,Saket,Delhi NCR,INDEPENDENT_HOUSE,3,1506,34520000,22921.65,2025-05-16
SALE1916,Faridabad Neharpar,Delhi NCR,INDEPENDENT_HOUSE,3,1752,10760000,6141.55,2024-08-10
SALE1917,Dwarka Sector 21,Delhi NCR,BUILDER_FLOOR,4,2548,39230000,15396.39,2025-06-17
SALE1918,Lajpat Nagar,Delhi NCR,INDEPENDENT_HOUSE,3,1926,50140000,26033.23,2025-05-31
SALE1919,Pitampura,Delhi NCR,INDEPENDENT_HOUSE,4,2520,46370000,18400.79,2025-08-01
SALE1920,West Delhi,Delhi NCR,BUILDER_FLOOR,4,1812,19040000,10507.73,2025-09-18
SALE1921,Golf Course Extension Road,Delhi NCR,BUILDER_FLOOR,2,1134,14850000,13095.24,2025-07-12
SALE1922,Noida Sector 150,Delhi NCR,APARTMENT,2,1090,11740000,10770.64,2026-01-24
SALE1923,Cyber City Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,2,1324,27790000,20989.43,2025-06-08
SALE1924,Cyber City Gurgaon,Delhi NCR,BUILDER_FLOOR,4,2780,40620000,14611.51,2026-04-06
SALE1925,Gurgaon Sector 45,Delhi NCR,INDEPENDENT_HOUSE,4,1844,25530000,13844.9,2025-06-28
SALE1926,Golf Course Extension Road,Delhi NCR,INDEPENDENT_HOUSE,5,2660,42630000,16026.32,2024-06-23
SALE1927,Faridabad Sector 81,Delhi NCR,APARTMENT,5,2625,14790000,5634.29,2024-11-15
SALE1928,Central Delhi,Delhi NCR,APARTMENT,5,3285,87960000,26776.26,2025-04-16
SALE1929,Vasant Kunj,Delhi NCR,INDEPENDENT_HOUSE,3,1479,34100000,23056.12,2025-09-30
SALE1930,Ghaziabad Raj Nagar Extension,Delhi NCR,BUILDER_FLOOR,2,1124,6790000,6040.93,2023-10-27
SALE1931,Gurgaon Sector 56,Delhi NCR,INDEPENDENT_HOUSE,2,1422,20620000,14500.7,2024-06-08
SALE1932,East Delhi,Delhi NCR,BUILDER_FLOOR,5,2425,21170000,8729.9,2025-10-17
SALE1933,Noida Extension,Delhi NCR,APARTMENT,1,458,3130000,6834.06,2024-01-29
SALE1934,Faridabad Sector 81,Delhi NCR,INDEPENDENT_HOUSE,4,2104,16930000,8046.58,2023-12-12
SALE1935,Dwarka Sector 21,Delhi NCR,BUILDER_FLOOR,5,2345,39160000,16699.36,2025-03-03
SALE1936,Faridabad Sector 81,Delhi NCR,APARTMENT,1,696,4740000,6810.34,2026-06-19
SALE1937,South Delhi,Delhi NCR,INDEPENDENT_HOUSE,4,2868,73910000,25770.57,2025-02-21
SALE1938,Saket,Delhi NCR,INDEPENDENT_HOUSE,5,3345,66390000,19847.53,2026-04-17
SALE1939,Ghaziabad Raj Nagar Extension,Delhi NCR,BUILDER_FLOOR,3,2232,10790000,4834.23,2026-01-16
SALE1940,Golf Course Extension Road,Delhi NCR,BUILDER_FLOOR,4,2276,38340000,16845.34,2024-04-27
SALE1941,Gurgaon Golf Course Road,Delhi NCR,BUILDER_FLOOR,5,3640,99130000,27233.52,2026-01-09
SALE1942,Rohini Sector 10,Delhi NCR,APARTMENT,1,745,9000000,12080.54,2024-12-30
SALE1943,Faridabad Neharpar,Delhi NCR,APARTMENT,4,2220,11730000,5283.78,2025-12-20
SALE1944,North Delhi,Delhi NCR,BUILDER_FLOOR,3,1512,13550000,8961.64,2025-10-16
SALE1945,Central Delhi,Delhi NCR,BUILDER_FLOOR,5,3330,88260000,26504.5,2024-07-26
SALE1946,Noida Sector 150,Delhi NCR,INDEPENDENT_HOUSE,4,2216,31080000,14025.27,2023-11-24
SALE1947,Ghaziabad Raj Nagar Extension,Delhi NCR,APARTMENT,3,2208,12340000,5588.77,2026-06-10
SALE1948,Central Delhi,Delhi NCR,BUILDER_FLOOR,5,3130,88070000,28137.38,2023-12-22
SALE1949,Noida Sector 76,Delhi NCR,INDEPENDENT_HOUSE,2,1020,11180000,10960.78,2026-06-14
SALE1950,Ghaziabad Indirapuram,Delhi NCR,INDEPENDENT_HOUSE,2,1002,8250000,8233.53,2026-02-17
SALE1951,Noida Sector 76,Delhi NCR,BUILDER_FLOOR,5,2380,18170000,7634.45,2025-09-21
SALE1952,South Delhi,Delhi NCR,APARTMENT,2,1382,34290000,24811.87,2026-06-29
SALE1953,Greater Noida Pari Chowk,Delhi NCR,APARTMENT,1,584,3750000,6421.23,2026-06-15
SALE1954,Gurgaon Golf Course Road,Delhi NCR,INDEPENDENT_HOUSE,1,646,24510000,37941.18,2025-12-18
SALE1955,Noida Sector 76,Delhi NCR,INDEPENDENT_HOUSE,5,2980,32330000,10848.99,2024-08-24
SALE1956,Hauz Khas,Delhi NCR,APARTMENT,4,2696,57510000,21331.6,2025-12-03
SALE1957,Faridabad Neharpar,Delhi NCR,BUILDER_FLOOR,2,934,5070000,5428.27,2023-08-05
SALE1958,Faridabad Sector 81,Delhi NCR,INDEPENDENT_HOUSE,2,1072,8800000,8208.96,2025-02-28
SALE1959,Sohna Road Gurgaon,Delhi NCR,APARTMENT,1,530,4180000,7886.79,2024-11-30
SALE1960,Noida Sector 150,Delhi NCR,BUILDER_FLOOR,3,1956,22810000,11661.55,2025-07-27
SALE1961,Rohini Sector 10,Delhi NCR,INDEPENDENT_HOUSE,1,485,7860000,16206.19,2025-07-26
SALE1962,Noida Sector 18,Delhi NCR,INDEPENDENT_HOUSE,5,3740,62110000,16606.95,2025-04-21
SALE1963,Noida Sector 150,Delhi NCR,APARTMENT,5,2745,32490000,11836.07,2026-01-07
SALE1964,Noida Sector 76,Delhi NCR,INDEPENDENT_HOUSE,1,583,5370000,9210.98,2026-05-16
SALE1965,Faridabad Sector 81,Delhi NCR,APARTMENT,5,2435,15840000,6505.13,2023-11-16
SALE1966,East Delhi,Delhi NCR,APARTMENT,5,2905,30710000,10571.43,2024-04-02
SALE1967,Central Delhi,Delhi NCR,INDEPENDENT_HOUSE,4,2572,81770000,31792.38,2023-08-17
SALE1968,Preet Vihar,Delhi NCR,BUILDER_FLOOR,4,2740,38320000,13985.4,2026-03-16
SALE1969,Vasant Kunj,Delhi NCR,BUILDER_FLOOR,1,582,10640000,18281.79,2025-03-27
SALE1970,Pitampura,Delhi NCR,INDEPENDENT_HOUSE,2,1222,19990000,16358.43,2026-04-19
SALE1971,West Delhi,Delhi NCR,INDEPENDENT_HOUSE,5,2270,30330000,13361.23,2024-03-19
SALE1972,Central Delhi,Delhi NCR,APARTMENT,3,1491,37590000,25211.27,2023-09-28
SALE1973,East Delhi,Delhi NCR,APARTMENT,5,2705,25520000,9434.38,2026-01-08
SALE1974,West Delhi,Delhi NCR,APARTMENT,5,2935,27880000,9499.15,2026-04-12
SALE1975,Rohini Sector 10,Delhi NCR,BUILDER_FLOOR,2,1140,14650000,12850.88,2024-06-16
SALE1976,Central Delhi,Delhi NCR,APARTMENT,2,1106,31650000,28616.64,2024-10-10
SALE1977,West Delhi,Delhi NCR,APARTMENT,1,511,6040000,11819.96,2023-12-21
SALE1978,Faridabad Sector 15,Delhi NCR,INDEPENDENT_HOUSE,1,727,7940000,10921.6,2026-05-23
SALE1979,Ghaziabad Raj Nagar Extension,Delhi NCR,BUILDER_FLOOR,5,3055,16760000,5486.09,2024-06-18
SALE1980,Noida Sector 150,Delhi NCR,BUILDER_FLOOR,2,1422,15940000,11209.56,2025-01-10
SALE1981,Pitampura,Delhi NCR,INDEPENDENT_HOUSE,2,954,16150000,16928.72,2023-11-04
SALE1982,Greater Noida Pari Chowk,Delhi NCR,BUILDER_FLOOR,5,2330,16320000,7004.29,2026-03-19
SALE1983,Noida Sector 76,Delhi NCR,INDEPENDENT_HOUSE,2,1368,15950000,11659.36,2023-12-16
SALE1984,Faridabad Neharpar,Delhi NCR,BUILDER_FLOOR,3,1362,5810000,4265.79,2024-11-29
SALE1985,Janakpuri,Delhi NCR,BUILDER_FLOOR,5,2505,32050000,12794.41,2025-07-24
SALE1986,Central Delhi,Delhi NCR,APARTMENT,5,2920,69930000,23948.63,2025-10-12
SALE1987,Ghaziabad Raj Nagar Extension,Delhi NCR,INDEPENDENT_HOUSE,3,1911,11420000,5975.93,2026-05-22
SALE1988,Greater Noida Pari Chowk,Delhi NCR,APARTMENT,4,2560,17190000,6714.84,2024-10-22
SALE1989,Noida Sector 76,Delhi NCR,BUILDER_FLOOR,4,2168,18820000,8680.81,2025-10-11
SALE1990,Pitampura,Delhi NCR,APARTMENT,3,1710,24340000,14233.92,2024-01-06
SALE1991,Noida Extension,Delhi NCR,APARTMENT,2,1052,7830000,7442.97,2024-10-17
SALE1992,South Delhi,Delhi NCR,APARTMENT,4,2820,55240000,19588.65,2023-11-06
SALE1993,Faridabad Neharpar,Delhi NCR,INDEPENDENT_HOUSE,3,2097,11830000,5641.39,2025-01-07
SALE1994,Hauz Khas,Delhi NCR,BUILDER_FLOOR,1,533,11570000,21707.32,2024-10-10
SALE1995,Central Delhi,Delhi NCR,BUILDER_FLOOR,1,680,18980000,27911.76,2026-05-28
SALE1996,Central Delhi,Delhi NCR,BUILDER_FLOOR,3,2208,58400000,26449.28,2023-08-25
SALE1997,Central Delhi,Delhi NCR,BUILDER_FLOOR,1,660,15210000,23045.45,2024-08-30
SALE1998,Rohini Sector 10,Delhi NCR,INDEPENDENT_HOUSE,5,3625,47100000,12993.1,2024-11-17
SALE1999,Noida Sector 18,Delhi NCR,BUILDER_FLOOR,3,2133,30810000,14444.44,2026-05-27
SALE2000,Ghaziabad Indirapuram,Delhi NCR,APARTMENT,4,2384,17690000,7420.3,2026-02-12
SALE2001,Gurgaon Sector 56,Delhi NCR,APARTMENT,3,1995,26960000,13513.78,2023-11-06
SALE2002,Noida Sector 76,Delhi NCR,APARTMENT,1,532,4310000,8101.5,2025-08-10
SALE2003,North Delhi,Delhi NCR,BUILDER_FLOOR,3,1758,18140000,10318.54,2025-03-08
SALE2004,Noida Sector 76,Delhi NCR,BUILDER_FLOOR,4,2540,23200000,9133.86,2026-06-26
SALE2005,Faridabad Neharpar,Delhi NCR,BUILDER_FLOOR,4,2140,9690000,4528.04,2024-08-17
SALE2006,Vasant Kunj,Delhi NCR,APARTMENT,2,1156,27480000,23771.63,2024-09-29
SALE2007,Gurgaon Golf Course Road,Delhi NCR,APARTMENT,2,1306,32210000,24663.09,2024-02-14
SALE2008,Lajpat Nagar,Delhi NCR,BUILDER_FLOOR,5,2385,38880000,16301.89,2023-12-01
SALE2009,Noida Sector 76,Delhi NCR,INDEPENDENT_HOUSE,1,503,4760000,9463.22,2026-02-04
SALE2010,Gurgaon Sector 56,Delhi NCR,APARTMENT,4,2432,29050000,11944.9,2024-11-30
SALE2011,Noida Sector 18,Delhi NCR,BUILDER_FLOOR,2,1034,15110000,14613.15,2025-07-16
SALE2012,Gurgaon Sector 45,Delhi NCR,APARTMENT,1,632,8750000,13844.94,2025-06-23
SALE2013,North Delhi,Delhi NCR,BUILDER_FLOOR,4,2904,32830000,11305.1,2025-05-05
SALE2014,Ghaziabad Indirapuram,Delhi NCR,APARTMENT,5,2700,20800000,7703.7,2023-08-13
SALE2015,Ghaziabad Vasundhara,Delhi NCR,INDEPENDENT_HOUSE,5,3360,27610000,8217.26,2025-11-29
SALE2016,Noida Sector 62,Delhi NCR,BUILDER_FLOOR,4,2904,29330000,10099.86,2024-04-12
SALE2017,Gurgaon Golf Course Road,Delhi NCR,BUILDER_FLOOR,3,1911,52100000,27263.21,2023-12-06
SALE2018,Gurgaon Sector 56,Delhi NCR,BUILDER_FLOOR,1,450,5890000,13088.89,2025-03-30
SALE2019,Golf Course Extension Road,Delhi NCR,BUILDER_FLOOR,3,2070,31380000,15159.42,2023-10-04
SALE2020,Faridabad Sector 15,Delhi NCR,BUILDER_FLOOR,3,1362,11770000,8641.7,2025-11-05
SALE2021,Noida Sector 18,Delhi NCR,INDEPENDENT_HOUSE,2,906,15990000,17649.01,2024-03-04
SALE2022,Rohini Sector 10,Delhi NCR,BUILDER_FLOOR,5,3365,39110000,11622.59,2024-03-13
SALE2023,Gurgaon Sector 45,Delhi NCR,INDEPENDENT_HOUSE,4,2572,35350000,13744.17,2026-02-28
SALE2024,Gurgaon Golf Course Road,Delhi NCR,BUILDER_FLOOR,2,1428,43160000,30224.09,2024-07-15
SALE2025,Noida Sector 150,Delhi NCR,BUILDER_FLOOR,5,2935,34300000,11686.54,2023-12-29
SALE2026,Lajpat Nagar,Delhi NCR,APARTMENT,2,1196,20070000,16780.94,2026-04-02
SALE2027,Ghaziabad Vasundhara,Delhi NCR,INDEPENDENT_HOUSE,4,2356,20380000,8650.25,2023-07-24
SALE2028,Faridabad Sector 15,Delhi NCR,APARTMENT,3,1377,9870000,7167.76,2026-02-15
SALE2029,Vasant Kunj,Delhi NCR,APARTMENT,1,594,11610000,19545.45,2023-12-26
SALE2030,Ghaziabad Indirapuram,Delhi NCR,INDEPENDENT_HOUSE,1,569,4490000,7891.04,2023-12-10
SALE2031,South Delhi,Delhi NCR,BUILDER_FLOOR,2,1250,26840000,21472.0,2024-04-20
SALE2032,Faridabad Sector 15,Delhi NCR,BUILDER_FLOOR,4,1864,14150000,7591.2,2024-01-28
SALE2033,Gurgaon Sector 56,Delhi NCR,APARTMENT,3,1950,22090000,11328.21,2025-07-14
SALE2034,Ghaziabad Raj Nagar Extension,Delhi NCR,APARTMENT,2,1156,6960000,6020.76,2023-08-18
SALE2035,South Delhi,Delhi NCR,APARTMENT,2,1294,30780000,23786.71,2023-08-06
SALE2036,Ghaziabad Indirapuram,Delhi NCR,APARTMENT,1,551,4080000,7404.72,2025-12-02
SALE2037,DLF Phase 5,Delhi NCR,INDEPENDENT_HOUSE,2,1384,38530000,27839.6,2024-04-06
SALE2038,Noida Sector 62,Delhi NCR,BUILDER_FLOOR,2,942,11120000,11804.67,2024-07-09
SALE2039,Faridabad Neharpar,Delhi NCR,APARTMENT,3,2088,10870000,5205.94,2024-01-27
SALE2040,Rohini Sector 10,Delhi NCR,BUILDER_FLOOR,1,561,7690000,13707.66,2023-09-16
SALE2041,Preet Vihar,Delhi NCR,INDEPENDENT_HOUSE,4,2464,31580000,12816.56,2025-10-10
SALE2042,Noida Sector 150,Delhi NCR,INDEPENDENT_HOUSE,1,652,10200000,15644.17,2025-02-16
SALE2043,South Delhi,Delhi NCR,APARTMENT,5,3465,80540000,23243.87,2025-10-15
SALE2044,Gurgaon Sector 56,Delhi NCR,BUILDER_FLOOR,1,577,6730000,11663.78,2024-12-23
SALE2045,Gurgaon Golf Course Road,Delhi NCR,INDEPENDENT_HOUSE,5,3115,118190000,37942.22,2025-11-19
SALE2046,Hauz Khas,Delhi NCR,APARTMENT,3,1584,41990000,26508.84,2025-02-02
SALE2047,DLF Phase 5,Delhi NCR,APARTMENT,4,2276,51620000,22680.14,2023-11-17
SALE2048,West Delhi,Delhi NCR,BUILDER_FLOOR,2,920,10210000,11097.83,2025-01-23
SALE2049,West Delhi,Delhi NCR,INDEPENDENT_HOUSE,2,1156,16310000,14109.0,2026-05-22
SALE2050,Faridabad Sector 15,Delhi NCR,INDEPENDENT_HOUSE,4,2944,26520000,9008.15,2023-09-06
SALE2051,Faridabad Sector 15,Delhi NCR,APARTMENT,5,2725,22090000,8106.42,2025-11-25
SALE2052,North Delhi,Delhi NCR,INDEPENDENT_HOUSE,4,2360,31440000,13322.03,2026-02-25
SALE2053,Gurgaon Sector 45,Delhi NCR,APARTMENT,5,2645,32560000,12310.02,2025-02-11
SALE2054,Central Delhi,Delhi NCR,INDEPENDENT_HOUSE,3,2046,54270000,26524.93,2024-12-04
SALE2055,Faridabad Sector 81,Delhi NCR,BUILDER_FLOOR,2,918,6180000,6732.03,2026-06-11
