log_id,session_id,user_id,action_name,input_params,output_result,status,execution_time_ms,timestamp
LOG1321,SESS641,OWN1587,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 22252}",SUCCESS,2756,2026-07-21 06:50:39
LOG1322,SESS726,OWN1089,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 4, ""top_property_id"": ""PROP1539""}",SUCCESS,1932,2026-07-21 06:50:47
LOG1323,SESS696,OWN1420,send_owner_email,"{""owner_id"": ""OWN1163"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,553,2026-07-21 06:50:39
LOG1324,SESS615,OWN1478,send_owner_email,"{""owner_id"": ""OWN1283"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2657,2026-07-21 06:50:27
LOG1325,SESS546,OWN1787,estimate_fair_price,"{""property_id"": ""PROP1933"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4616209}",SUCCESS,758,2026-07-21 06:50:40
LOG1326,SESS632,OWN1157,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 25388}",SUCCESS,1667,2026-07-21 06:51:09
LOG1327,SESS742,OWN1964,send_owner_email,"{""owner_id"": ""OWN1041"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""FAILED"", ""email_sent"": false, ""error_code"": ""SMTP_TIMEOUT""}",FAILED,1276,2026-07-21 06:50:50
LOG1328,SESS550,OWN1651,send_owner_email,"{""owner_id"": ""OWN1156"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2766,2026-07-21 06:50:56
LOG1329,SESS636,OWN1096,send_owner_email,"{""owner_id"": ""OWN1298"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,881,2026-07-21 06:51:06
LOG1330,SESS543,OWN1675,send_owner_email,"{""owner_id"": ""OWN1173"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2558,2026-07-21 06:51:00
LOG1331,SESS510,OWN1846,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 5, ""top_property_id"": ""PROP1272""}",SUCCESS,1113,2026-07-21 06:50:37
LOG1332,SESS696,OWN1586,schedule_property_visit,"{""property_id"": ""PROP1032"", ""user_name"": ""Indira Misra"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1510""}",SUCCESS,2484,2026-07-21 06:51:00
LOG1333,SESS574,OWN1658,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 31306}",SUCCESS,1468,2026-07-21 06:51:06
LOG1334,SESS616,OWN1075,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 4, ""top_property_id"": ""PROP1476""}",SUCCESS,1085,2026-07-21 06:51:12
LOG1335,SESS587,OWN1622,estimate_fair_price,"{""property_id"": ""PROP1736"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5169655}",SUCCESS,1664,2026-07-21 06:50:40
LOG1336,SESS749,OWN1409,estimate_fair_price,"{""property_id"": ""PROP1528"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5677867}",SUCCESS,684,2026-07-21 06:50:59
LOG1337,SESS581,OWN1248,schedule_property_visit,"{""property_id"": ""PROP1461"", ""user_name"": ""Vinaya Kanda"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1254""}",SUCCESS,827,2026-07-21 06:50:31
LOG1338,SESS524,OWN1052,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""FAILED"", ""avg_rent_inr"": ""Error: Locality not found""}",FAILED,1962,2026-07-21 06:50:44
LOG1339,SESS563,OWN1986,estimate_fair_price,"{""property_id"": ""PROP1957"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,2616,2026-07-21 06:50:38
LOG1340,SESS684,OWN1321,estimate_fair_price,"{""property_id"": ""PROP1511"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5579456}",SUCCESS,2162,2026-07-21 06:50:55
LOG1341,SESS627,OWN1901,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 30885}",SUCCESS,2320,2026-07-21 06:51:02
LOG1342,SESS617,OWN1990,estimate_fair_price,"{""property_id"": ""PROP1362"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4602043}",SUCCESS,457,2026-07-21 06:50:58
LOG1343,SESS572,OWN1507,send_owner_email,"{""owner_id"": ""OWN1241"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""FAILED"", ""email_sent"": false, ""error_code"": ""SMTP_TIMEOUT""}",FAILED,1420,2026-07-21 06:51:05
LOG1344,SESS637,OWN1009,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 3, ""top_property_id"": ""PROP1783""}",SUCCESS,1901,2026-07-21 06:51:10
LOG1345,SESS593,OWN1047,schedule_property_visit,"{""property_id"": ""PROP1576"", ""user_name"": ""Meera Bala"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1200""}",SUCCESS,1734,2026-07-21 06:50:20
LOG1346,SESS641,OWN1296,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 5, ""top_property_id"": ""PROP1287""}",SUCCESS,2752,2026-07-21 06:50:40
LOG1347,SESS530,OWN1132,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 5, ""top_property_id"": ""PROP1962""}",SUCCESS,1747,2026-07-21 06:51:07
LOG1348,SESS693,OWN1148,estimate_fair_price,"{""property_id"": ""PROP1412"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5548739}",SUCCESS,414,2026-07-21 06:50:25
LOG1349,SESS511,OWN1040,estimate_fair_price,"{""property_id"": ""PROP1824"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5493513}",SUCCESS,2377,2026-07-21 06:50:30
LOG1350,SESS616,OWN1153,send_owner_email,"{""owner_id"": ""OWN1072"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""FAILED"", ""email_sent"": false, ""error_code"": ""SMTP_TIMEOUT""}",FAILED,1593,2026-07-21 06:50:34
LOG1351,SESS738,OWN1628,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 27805}",SUCCESS,2681,2026-07-21 06:50:42
LOG1352,SESS586,OWN1520,send_owner_email,"{""owner_id"": ""OWN1289"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1477,2026-07-21 06:50:35
LOG1353,SESS621,OWN1836,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 1, ""top_property_id"": ""PROP1427""}",SUCCESS,2640,2026-07-21 06:51:07
LOG1354,SESS578,OWN1816,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 5, ""top_property_id"": ""PROP1592""}",SUCCESS,1182,2026-07-21 06:50:31
LOG1355,SESS684,OWN1053,send_owner_email,"{""owner_id"": ""OWN1269"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2788,2026-07-21 06:51:12
LOG1356,SESS698,OWN1862,schedule_property_visit,"{""property_id"": ""PROP1698"", ""user_name"": ""Zayyan Bumb"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1249""}",SUCCESS,379,2026-07-21 06:50:43
LOG1357,SESS646,OWN1971,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 3, ""top_property_id"": ""PROP1429""}",SUCCESS,870,2026-07-21 06:50:59
LOG1358,SESS605,OWN1708,estimate_fair_price,"{""property_id"": ""PROP1794"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5782362}",SUCCESS,2181,2026-07-21 06:50:18
LOG1359,SESS723,OWN1869,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 2, ""top_property_id"": ""PROP1575""}",SUCCESS,1581,2026-07-21 06:51:12
LOG1360,SESS669,OWN1490,send_owner_email,"{""owner_id"": ""OWN1089"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2132,2026-07-21 06:50:28
LOG1361,SESS733,OWN1546,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 26662}",SUCCESS,2748,2026-07-21 06:50:19
LOG1362,SESS623,OWN1197,estimate_fair_price,"{""property_id"": ""PROP1306"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4971580}",SUCCESS,1469,2026-07-21 06:51:12
LOG1363,SESS697,OWN1296,estimate_fair_price,"{""property_id"": ""PROP1501"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5164882}",SUCCESS,2215,2026-07-21 06:50:17
LOG1364,SESS589,OWN1574,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 30441}",SUCCESS,1866,2026-07-21 06:50:16
LOG1365,SESS709,OWN1354,estimate_fair_price,"{""property_id"": ""PROP1295"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5997662}",SUCCESS,573,2026-07-21 06:50:29
LOG1366,SESS588,OWN1947,schedule_property_visit,"{""property_id"": ""PROP1766"", ""user_name"": ""Michael Khare"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1491""}",SUCCESS,1126,2026-07-21 06:50:22
LOG1367,SESS551,OWN1848,send_owner_email,"{""owner_id"": ""OWN1288"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1362,2026-07-21 06:50:55
LOG1368,SESS535,OWN1112,send_owner_email,"{""owner_id"": ""OWN1123"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1243,2026-07-21 06:50:48
LOG1369,SESS512,OWN1686,send_owner_email,"{""owner_id"": ""OWN1120"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,465,2026-07-21 06:50:28
LOG1370,SESS525,OWN1424,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 22504}",SUCCESS,271,2026-07-21 06:50:56
LOG1371,SESS746,OWN1564,estimate_fair_price,"{""property_id"": ""PROP1958"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5497614}",SUCCESS,2205,2026-07-21 06:51:01
LOG1372,SESS666,OWN1205,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 19938}",SUCCESS,616,2026-07-21 06:50:25
LOG1373,SESS666,OWN1588,estimate_fair_price,"{""property_id"": ""PROP1741"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4578220}",SUCCESS,967,2026-07-21 06:50:51
LOG1374,SESS606,OWN1904,estimate_fair_price,"{""property_id"": ""PROP1038"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,1876,2026-07-21 06:50:59
LOG1375,SESS701,OWN1508,estimate_fair_price,"{""property_id"": ""PROP1986"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,1435,2026-07-21 06:50:21
LOG1376,SESS724,OWN1039,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 1, ""top_property_id"": ""PROP1951""}",SUCCESS,1622,2026-07-21 06:51:04
LOG1377,SESS572,OWN1466,send_owner_email,"{""owner_id"": ""OWN1069"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2315,2026-07-21 06:51:12
LOG1378,SESS619,OWN1280,estimate_fair_price,"{""property_id"": ""PROP1339"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,915,2026-07-21 06:50:21
LOG1379,SESS687,OWN1470,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 29046}",SUCCESS,1458,2026-07-21 06:50:16
LOG1380,SESS645,OWN1691,estimate_fair_price,"{""property_id"": ""PROP1877"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5839505}",SUCCESS,1910,2026-07-21 06:50:33
LOG1381,SESS711,OWN1438,send_owner_email,"{""owner_id"": ""OWN1206"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,640,2026-07-21 06:50:55
LOG1382,SESS547,OWN1144,schedule_property_visit,"{""property_id"": ""PROP1255"", ""user_name"": ""Mekhala Issac"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1007""}",SUCCESS,1318,2026-07-21 06:50:19
LOG1383,SESS598,OWN1242,schedule_property_visit,"{""property_id"": ""PROP1977"", ""user_name"": ""Harsh Mitra"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1338""}",SUCCESS,1486,2026-07-21 06:51:06
LOG1384,SESS649,OWN1741,send_owner_email,"{""owner_id"": ""OWN1185"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1217,2026-07-21 06:50:51
LOG1385,SESS515,OWN1684,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 4, ""top_property_id"": ""PROP1703""}",SUCCESS,2308,2026-07-21 06:50:22
LOG1386,SESS736,OWN1917,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 27667}",SUCCESS,1755,2026-07-21 06:51:14
LOG1387,SESS657,OWN1227,estimate_fair_price,"{""property_id"": ""PROP1490"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,877,2026-07-21 06:51:01
LOG1388,SESS616,OWN1766,send_owner_email,"{""owner_id"": ""OWN1282"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2178,2026-07-21 06:50:35
LOG1389,SESS693,OWN1551,estimate_fair_price,"{""property_id"": ""PROP1697"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5749513}",SUCCESS,585,2026-07-21 06:50:40
LOG1390,SESS634,OWN1458,send_owner_email,"{""owner_id"": ""OWN1040"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2560,2026-07-21 06:50:37
LOG1391,SESS528,OWN1064,send_owner_email,"{""owner_id"": ""OWN1104"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""FAILED"", ""email_sent"": false, ""error_code"": ""SMTP_TIMEOUT""}",FAILED,2595,2026-07-21 06:50:45
LOG1392,SESS637,OWN1154,estimate_fair_price,"{""property_id"": ""PROP1533"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5426606}",SUCCESS,726,2026-07-21 06:50:35
LOG1393,SESS674,OWN1211,send_owner_email,"{""owner_id"": ""OWN1262"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2074,2026-07-21 06:51:05
LOG1394,SESS707,OWN1057,schedule_property_visit,"{""property_id"": ""PROP1426"", ""user_name"": ""Hitesh Sant"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1468""}",SUCCESS,2559,2026-07-21 06:51:12
LOG1395,SESS514,OWN1573,schedule_property_visit,"{""property_id"": ""PROP1316"", ""user_name"": ""Michael Saran"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1741""}",SUCCESS,339,2026-07-21 06:50:25
LOG1396,SESS601,OWN1261,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 1, ""top_property_id"": ""PROP1047""}",SUCCESS,1985,2026-07-21 06:50:46
LOG1397,SESS588,OWN1718,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 1, ""top_property_id"": ""PROP1957""}",SUCCESS,2183,2026-07-21 06:50:54
LOG1398,SESS508,OWN1294,schedule_property_visit,"{""property_id"": ""PROP1139"", ""user_name"": ""Udyati Sarin"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1785""}",SUCCESS,1971,2026-07-21 06:51:04
LOG1399,SESS595,OWN1913,schedule_property_visit,"{""property_id"": ""PROP1940"", ""user_name"": ""Ekantika Korpal"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1929""}",SUCCESS,1796,2026-07-21 06:51:04
LOG1400,SESS596,OWN1083,send_owner_email,"{""owner_id"": ""OWN1179"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,735,2026-07-21 06:50:20
LOG1401,SESS545,OWN1551,schedule_property_visit,"{""property_id"": ""PROP1746"", ""user_name"": ""Yagnesh Shetty"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1229""}",SUCCESS,264,2026-07-21 06:50:49
LOG1402,SESS693,OWN1024,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 31897}",SUCCESS,2428,2026-07-21 06:50:55
LOG1403,SESS597,OWN1844,estimate_fair_price,"{""property_id"": ""PROP1355"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4825313}",SUCCESS,1379,2026-07-21 06:50:35
LOG1404,SESS548,OWN1960,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 4, ""top_property_id"": ""PROP1630""}",SUCCESS,314,2026-07-21 06:50:44
LOG1405,SESS561,OWN1212,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 4, ""top_property_id"": ""PROP1613""}",SUCCESS,449,2026-07-21 06:50:34
LOG1406,SESS562,OWN1759,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 5, ""top_property_id"": ""PROP1223""}",SUCCESS,481,2026-07-21 06:50:44
LOG1407,SESS535,OWN1516,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 28449}",SUCCESS,2615,2026-07-21 06:50:36
LOG1408,SESS653,OWN1792,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 25243}",SUCCESS,1943,2026-07-21 06:50:30
LOG1409,SESS576,OWN1282,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 2, ""top_property_id"": ""PROP1642""}",SUCCESS,1999,2026-07-21 06:50:31
LOG1410,SESS642,OWN1508,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""FAILED"", ""matches_found"": 0, ""top_property_id"": ""PROP1688""}",FAILED,1811,2026-07-21 06:50:50
