property_id,owner_id,title,locality,city,property_type,listing_type,bhk,area_sqft,price,near_metro,metro_distance_km,occupancy_type,gender_preference,food_included,food_type,description_text,created_at
PROP1275,OWN1170,1 BHK Pg in Vasant Kunj,Vasant Kunj,Delhi NCR,PG,PG,1,130,14528,True,0.31,SINGLE,UNISEX,False,NONE,"Well-maintained single PG for unisexs located at Vasant Kunj. Monthly rent is ₹14,528. Food is not included. Nearest metro station is 0.31 km away.",2025-09-08 02:10:25
PROP1276,OWN1039,1 BHK Pg in Golf Course Extension Road,Golf Course Extension Road,Delhi NCR,PG,PG,1,264,8078,False,3.38,SINGLE,FEMALE,True,VEG,"Well-maintained single PG for females located at Golf Course Extension Road. Monthly rent is ₹8,078. Food is included (veg). Nearest metro station is 3.38 km away.",2025-09-01 04:49:48
PROP1277,OWN1204,2 BHK Independent House in Central Delhi,Central Delhi,Delhi NCR,INDEPENDENT_HOUSE,SALE,2,1580,30615857,False,7.44,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Independent House Available for Sale in Central Delhi. Covered area is 1580 sq.ft. Listed price is ₹30,615,857. Proximity to metro: 7.44 km.",2025-08-29 03:15:42
PROP1278,OWN1170,1 BHK Apartment in Noida Sector 18,Noida Sector 18,Delhi NCR,APARTMENT,RENT,1,578,57332,True,0.42,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Apartment Available for Rent in Noida Sector 18. Covered area is 578 sq.ft. Listed price is ₹57,332. Proximity to metro: 0.42 km.",2026-02-08 02:26:08
PROP1279,OWN1119,5 BHK Independent House in Central Delhi,Central Delhi,Delhi NCR,INDEPENDENT_HOUSE,SALE,5,3515,26402766,True,1.66,FULL_FLAT,ANY,False,NONE,"Spacious 5 BHK Independent House Available for Sale in Central Delhi. Covered area is 3515 sq.ft. Listed price is ₹26,402,766. Proximity to metro: 1.66 km.",2025-10-28 12:20:56
PROP1280,OWN1231,4 BHK Independent House in Faridabad Sector 15,Faridabad Sector 15,Delhi NCR,INDEPENDENT_HOUSE,SALE,4,2884,16964655,False,5.76,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Independent House Available for Sale in Faridabad Sector 15. Covered area is 2884 sq.ft. Listed price is ₹16,964,655. Proximity to metro: 5.76 km.",2026-02-26 22:48:11
PROP1281,OWN1195,2 BHK Builder Floor in Dwarka Sector 21,Dwarka Sector 21,Delhi NCR,BUILDER_FLOOR,RENT,2,1264,21634,True,0.82,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Builder Floor Available for Rent in Dwarka Sector 21. Covered area is 1264 sq.ft. Listed price is ₹21,634. Proximity to metro: 0.82 km.",2026-04-09 03:25:34
PROP1282,OWN1195,3 BHK Builder Floor in Rohini Sector 10,Rohini Sector 10,Delhi NCR,BUILDER_FLOOR,RENT,3,1431,23995,True,2.37,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Builder Floor Available for Rent in Rohini Sector 10. Covered area is 1431 sq.ft. Listed price is ₹23,995. Proximity to metro: 2.37 km.",2025-10-03 09:41:42
PROP1283,OWN1228,2 BHK Apartment in Noida Extension,Noida Extension,Delhi NCR,APARTMENT,RENT,2,944,36561,True,1.23,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Apartment Available for Rent in Noida Extension. Covered area is 944 sq.ft. Listed price is ₹36,561. Proximity to metro: 1.23 km.",2026-03-09 16:35:15
PROP1284,OWN1285,1 BHK Apartment in Faridabad Sector 81,Faridabad Sector 81,Delhi NCR,APARTMENT,RENT,1,540,84642,True,1.57,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Apartment Available for Rent in Faridabad Sector 81. Covered area is 540 sq.ft. Listed price is ₹84,642. Proximity to metro: 1.57 km.",2025-10-25 11:01:46
PROP1285,OWN1167,4 BHK Builder Floor in Noida Sector 18,Noida Sector 18,Delhi NCR,BUILDER_FLOOR,SALE,4,2172,42049861,True,1.52,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Builder Floor Available for Sale in Noida Sector 18. Covered area is 2172 sq.ft. Listed price is ₹42,049,861. Proximity to metro: 1.52 km.",2026-01-15 11:21:46
PROP1286,OWN1087,3 BHK Builder Floor in Noida Sector 18,Noida Sector 18,Delhi NCR,BUILDER_FLOOR,SALE,3,1911,37592987,True,0.35,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Builder Floor Available for Sale in Noida Sector 18. Covered area is 1911 sq.ft. Listed price is ₹37,592,987. Proximity to metro: 0.35 km.",2026-06-16 16:58:20
PROP1287,OWN1223,1 BHK Builder Floor in Golf Course Extension Road,Golf Course Extension Road,Delhi NCR,BUILDER_FLOOR,RENT,1,542,44990,True,1.86,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Builder Floor Available for Rent in Golf Course Extension Road. Covered area is 542 sq.ft. Listed price is ₹44,990. Proximity to metro: 1.86 km.",2026-05-26 01:45:07
PROP1288,OWN1254,3 BHK Apartment in Pitampura,Pitampura,Delhi NCR,APARTMENT,RENT,3,1353,63864,True,2.14,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Apartment Available for Rent in Pitampura. Covered area is 1353 sq.ft. Listed price is ₹63,864. Proximity to metro: 2.14 km.",2025-08-23 18:04:34
PROP1289,OWN1195,2 BHK Builder Floor in Noida Sector 62,Noida Sector 62,Delhi NCR,BUILDER_FLOOR,RENT,2,1052,54030,False,7.72,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Builder Floor Available for Rent in Noida Sector 62. Covered area is 1052 sq.ft. Listed price is ₹54,030. Proximity to metro: 7.72 km.",2025-12-22 17:58:24
PROP1290,OWN1103,3 BHK Builder Floor in Ghaziabad Raj Nagar Extension,Ghaziabad Raj Nagar Extension,Delhi NCR,BUILDER_FLOOR,SALE,3,1947,37450942,False,6.82,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Builder Floor Available for Sale in Ghaziabad Raj Nagar Extension. Covered area is 1947 sq.ft. Listed price is ₹37,450,942. Proximity to metro: 6.82 km.",2025-10-30 02:19:20
PROP1291,OWN1167,3 BHK Builder Floor in Noida Sector 18,Noida Sector 18,Delhi NCR,BUILDER_FLOOR,SALE,3,1674,42339367,True,1.56,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Builder Floor Available for Sale in Noida Sector 18. Covered area is 1674 sq.ft. Listed price is ₹42,339,367. Proximity to metro: 1.56 km.",2025-07-22 08:05:26
PROP1292,OWN1280,1 BHK Independent House in Lajpat Nagar,Lajpat Nagar,Delhi NCR,INDEPENDENT_HOUSE,RENT,1,636,72505,False,3.73,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Independent House Available for Rent in Lajpat Nagar. Covered area is 636 sq.ft. Listed price is ₹72,505. Proximity to metro: 3.73 km.",2026-04-28 16:27:21
PROP1293,OWN1150,1 BHK Pg in Central Delhi,Central Delhi,Delhi NCR,PG,PG,1,323,20406,True,0.78,TRIPLE_SHARING,FEMALE,True,BOTH,"Well-maintained triple sharing PG for females located at Central Delhi. Monthly rent is ₹20,406. Food is included (both). Nearest metro station is 0.78 km away.",2026-03-10 17:47:34
PROP1294,OWN1079,4 BHK Apartment in Greater Noida Pari Chowk,Greater Noida Pari Chowk,Delhi NCR,APARTMENT,RENT,4,2412,74814,False,4.76,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Apartment Available for Rent in Greater Noida Pari Chowk. Covered area is 2412 sq.ft. Listed price is ₹74,814. Proximity to metro: 4.76 km.",2025-10-24 17:14:49
PROP1295,OWN1260,1 BHK Builder Floor in Greater Noida,Greater Noida,Delhi NCR,BUILDER_FLOOR,RENT,1,477,44536,False,6.19,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Builder Floor Available for Rent in Greater Noida. Covered area is 477 sq.ft. Listed price is ₹44,536. Proximity to metro: 6.19 km.",2026-04-17 18:27:44
PROP1296,OWN1086,4 BHK Independent House in East Delhi,East Delhi,Delhi NCR,INDEPENDENT_HOUSE,RENT,4,2568,55463,True,0.44,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Independent House Available for Rent in East Delhi. Covered area is 2568 sq.ft. Listed price is ₹55,463. Proximity to metro: 0.44 km.",2026-02-07 12:54:29
PROP1297,OWN1051,5 BHK Independent House in Cyber City Gurgaon,Cyber City Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,SALE,5,3925,43457923,False,5.71,FULL_FLAT,ANY,False,NONE,"Spacious 5 BHK Independent House Available for Sale in Cyber City Gurgaon. Covered area is 3925 sq.ft. Listed price is ₹43,457,923. Proximity to metro: 5.71 km.",2025-12-24 06:00:39
PROP1298,OWN1229,5 BHK Independent House in Noida Extension,Noida Extension,Delhi NCR,INDEPENDENT_HOUSE,SALE,5,3780,14616321,True,2.49,FULL_FLAT,ANY,False,NONE,"Spacious 5 BHK Independent House Available for Sale in Noida Extension. Covered area is 3780 sq.ft. Listed price is ₹14,616,321. Proximity to metro: 2.49 km.",2025-07-24 13:46:20
PROP1299,OWN1248,1 BHK Apartment in Vasant Kunj,Vasant Kunj,Delhi NCR,APARTMENT,SALE,1,572,27875940,True,0.99,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Apartment Available for Sale in Vasant Kunj. Covered area is 572 sq.ft. Listed price is ₹27,875,940. Proximity to metro: 0.99 km.",2025-08-17 12:34:46
PROP1300,OWN1106,1 BHK Builder Floor in Faridabad Neharpar,Faridabad Neharpar,Delhi NCR,BUILDER_FLOOR,RENT,1,562,71303,True,0.35,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Builder Floor Available for Rent in Faridabad Neharpar. Covered area is 562 sq.ft. Listed price is ₹71,303. Proximity to metro: 0.35 km.",2026-06-08 14:06:31
PROP1301,OWN1023,1 BHK Builder Floor in Saket,Saket,Delhi NCR,BUILDER_FLOOR,SALE,1,584,20868720,False,3.54,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Builder Floor Available for Sale in Saket. Covered area is 584 sq.ft. Listed price is ₹20,868,720. Proximity to metro: 3.54 km.",2026-06-16 04:37:51
PROP1302,OWN1082,2 BHK Builder Floor in Noida Sector 62,Noida Sector 62,Delhi NCR,BUILDER_FLOOR,RENT,2,1106,36176,True,1.67,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Builder Floor Available for Rent in Noida Sector 62. Covered area is 1106 sq.ft. Listed price is ₹36,176. Proximity to metro: 1.67 km.",2026-02-05 07:31:24
PROP1303,OWN1222,2 BHK Independent House in Noida Sector 76,Noida Sector 76,Delhi NCR,INDEPENDENT_HOUSE,SALE,2,1460,44242081,True,1.09,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Independent House Available for Sale in Noida Sector 76. Covered area is 1460 sq.ft. Listed price is ₹44,242,081. Proximity to metro: 1.09 km.",2026-05-21 20:52:10
PROP1304,OWN1110,1 BHK Independent House in Preet Vihar,Preet Vihar,Delhi NCR,INDEPENDENT_HOUSE,SALE,1,795,11328464,False,3.61,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Independent House Available for Sale in Preet Vihar. Covered area is 795 sq.ft. Listed price is ₹11,328,464. Proximity to metro: 3.61 km.",2026-02-18 19:08:56
PROP1305,OWN1167,4 BHK Builder Floor in Pitampura,Pitampura,Delhi NCR,BUILDER_FLOOR,RENT,4,2340,53078,False,4.7,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Builder Floor Available for Rent in Pitampura. Covered area is 2340 sq.ft. Listed price is ₹53,078. Proximity to metro: 4.7 km.",2025-09-13 03:09:52
PROP1306,OWN1201,5 BHK Builder Floor in Saket,Saket,Delhi NCR,BUILDER_FLOOR,SALE,5,2940,24461184,False,5.79,FULL_FLAT,ANY,False,NONE,"Spacious 5 BHK Builder Floor Available for Sale in Saket. Covered area is 2940 sq.ft. Listed price is ₹24,461,184. Proximity to metro: 5.79 km.",2025-09-05 14:10:00
PROP1307,OWN1069,1 BHK Builder Floor in DLF Phase 5,DLF Phase 5,Delhi NCR,BUILDER_FLOOR,SALE,1,593,29552146,False,3.36,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Builder Floor Available for Sale in DLF Phase 5. Covered area is 593 sq.ft. Listed price is ₹29,552,146. Proximity to metro: 3.36 km.",2025-11-10 15:07:43
PROP1308,OWN1199,4 BHK Independent House in Greater Noida,Greater Noida,Delhi NCR,INDEPENDENT_HOUSE,RENT,4,2232,36347,True,1.66,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Independent House Available for Rent in Greater Noida. Covered area is 2232 sq.ft. Listed price is ₹36,347. Proximity to metro: 1.66 km.",2026-06-14 09:15:57
PROP1309,OWN1089,2 BHK Apartment in Janakpuri,Janakpuri,Delhi NCR,APARTMENT,RENT,2,1060,71113,False,2.89,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Apartment Available for Rent in Janakpuri. Covered area is 1060 sq.ft. Listed price is ₹71,113. Proximity to metro: 2.89 km.",2026-05-07 19:37:37
PROP1310,OWN1184,4 BHK Apartment in South Delhi,South Delhi,Delhi NCR,APARTMENT,RENT,4,2372,78248,False,5.27,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Apartment Available for Rent in South Delhi. Covered area is 2372 sq.ft. Listed price is ₹78,248. Proximity to metro: 5.27 km.",2026-05-31 09:43:20
PROP1311,OWN1252,4 BHK Builder Floor in Greater Noida,Greater Noida,Delhi NCR,BUILDER_FLOOR,RENT,4,1968,22835,False,2.77,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Builder Floor Available for Rent in Greater Noida. Covered area is 1968 sq.ft. Listed price is ₹22,835. Proximity to metro: 2.77 km.",2026-06-14 08:46:03
PROP1312,OWN1113,5 BHK Apartment in Gurgaon Sector 45,Gurgaon Sector 45,Delhi NCR,APARTMENT,SALE,5,3235,15788313,True,1.5,FULL_FLAT,ANY,False,NONE,"Spacious 5 BHK Apartment Available for Sale in Gurgaon Sector 45. Covered area is 3235 sq.ft. Listed price is ₹15,788,313. Proximity to metro: 1.5 km.",2025-10-05 18:29:25
PROP1313,OWN1254,3 BHK Apartment in Faridabad Sector 81,Faridabad Sector 81,Delhi NCR,APARTMENT,SALE,3,2334,29119676,False,7.04,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Apartment Available for Sale in Faridabad Sector 81. Covered area is 2334 sq.ft. Listed price is ₹29,119,676. Proximity to metro: 7.04 km.",2025-10-20 04:19:40
PROP1314,OWN1022,1 BHK Builder Floor in Ghaziabad Indirapuram,Ghaziabad Indirapuram,Delhi NCR,BUILDER_FLOOR,RENT,1,638,44444,True,2.21,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Builder Floor Available for Rent in Ghaziabad Indirapuram. Covered area is 638 sq.ft. Listed price is ₹44,444. Proximity to metro: 2.21 km.",2025-08-27 14:04:27
PROP1315,OWN1017,4 BHK Apartment in Ghaziabad Indirapuram,Ghaziabad Indirapuram,Delhi NCR,APARTMENT,SALE,4,2240,20401180,True,2.06,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Apartment Available for Sale in Ghaziabad Indirapuram. Covered area is 2240 sq.ft. Listed price is ₹20,401,180. Proximity to metro: 2.06 km.",2026-05-01 23:19:18
PROP1316,OWN1180,2 BHK Apartment in Greater Noida Pari Chowk,Greater Noida Pari Chowk,Delhi NCR,APARTMENT,SALE,2,1210,8483436,False,4.49,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Apartment Available for Sale in Greater Noida Pari Chowk. Covered area is 1210 sq.ft. Listed price is ₹8,483,436. Proximity to metro: 4.49 km.",2026-06-08 23:07:21
PROP1317,OWN1144,3 BHK Independent House in Janakpuri,Janakpuri,Delhi NCR,INDEPENDENT_HOUSE,SALE,3,1944,42935634,True,2.39,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Independent House Available for Sale in Janakpuri. Covered area is 1944 sq.ft. Listed price is ₹42,935,634. Proximity to metro: 2.39 km.",2025-12-16 11:13:00
PROP1318,OWN1264,1 BHK Builder Floor in Vasant Kunj,Vasant Kunj,Delhi NCR,BUILDER_FLOOR,SALE,1,641,13015320,False,7.28,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Builder Floor Available for Sale in Vasant Kunj. Covered area is 641 sq.ft. Listed price is ₹13,015,320. Proximity to metro: 7.28 km.",2026-03-04 17:34:47
PROP1319,OWN1128,4 BHK Apartment in Rohini Sector 10,Rohini Sector 10,Delhi NCR,APARTMENT,RENT,4,2300,30634,False,6.01,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Apartment Available for Rent in Rohini Sector 10. Covered area is 2300 sq.ft. Listed price is ₹30,634. Proximity to metro: 6.01 km.",2025-09-15 11:47:14
PROP1320,OWN1213,1 BHK Independent House in Noida Sector 18,Noida Sector 18,Delhi NCR,INDEPENDENT_HOUSE,RENT,1,553,79582,False,4.1,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Independent House Available for Rent in Noida Sector 18. Covered area is 553 sq.ft. Listed price is ₹79,582. Proximity to metro: 4.1 km.",2026-06-25 16:07:25
PROP1321,OWN1189,1 BHK Pg in Ghaziabad Vasundhara,Ghaziabad Vasundhara,Delhi NCR,PG,PG,1,203,7081,False,6.19,TRIPLE_SHARING,MALE,False,NONE,"Well-maintained triple sharing PG for males located at Ghaziabad Vasundhara. Monthly rent is ₹7,081. Food is not included. Nearest metro station is 6.19 km away.",2026-06-01 19:56:09
PROP1322,OWN1184,2 BHK Builder Floor in Central Delhi,Central Delhi,Delhi NCR,BUILDER_FLOOR,RENT,2,1118,39767,True,0.82,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Builder Floor Available for Rent in Central Delhi. Covered area is 1118 sq.ft. Listed price is ₹39,767. Proximity to metro: 0.82 km.",2026-07-12 14:11:52
PROP1323,OWN1146,4 BHK Apartment in Noida Sector 62,Noida Sector 62,Delhi NCR,APARTMENT,RENT,4,2148,18345,True,0.43,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Apartment Available for Rent in Noida Sector 62. Covered area is 2148 sq.ft. Listed price is ₹18,345. Proximity to metro: 0.43 km.",2026-05-13 04:02:25
PROP1324,OWN1236,4 BHK Apartment in North Delhi,North Delhi,Delhi NCR,APARTMENT,SALE,4,2932,4545360,True,0.67,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Apartment Available for Sale in North Delhi. Covered area is 2932 sq.ft. Listed price is ₹4,545,360. Proximity to metro: 0.67 km.",2026-06-07 23:17:34
PROP1325,OWN1068,1 BHK Builder Floor in Sohna Road Gurgaon,Sohna Road Gurgaon,Delhi NCR,BUILDER_FLOOR,SALE,1,684,21303340,True,1.06,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Builder Floor Available for Sale in Sohna Road Gurgaon. Covered area is 684 sq.ft. Listed price is ₹21,303,340. Proximity to metro: 1.06 km.",2025-07-30 02:16:52
PROP1326,OWN1085,2 BHK Builder Floor in West Delhi,West Delhi,Delhi NCR,BUILDER_FLOOR,SALE,2,1438,10620273,False,3.11,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Builder Floor Available for Sale in West Delhi. Covered area is 1438 sq.ft. Listed price is ₹10,620,273. Proximity to metro: 3.11 km.",2026-04-16 01:33:26
PROP1327,OWN1110,2 BHK Independent House in Ghaziabad Raj Nagar Extension,Ghaziabad Raj Nagar Extension,Delhi NCR,INDEPENDENT_HOUSE,SALE,2,1530,34367932,True,0.22,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Independent House Available for Sale in Ghaziabad Raj Nagar Extension. Covered area is 1530 sq.ft. Listed price is ₹34,367,932. Proximity to metro: 0.22 km.",2025-11-19 08:52:05
PROP1328,OWN1176,1 BHK Pg in Saket,Saket,Delhi NCR,PG,PG,1,228,11331,True,1.88,DOUBLE_SHARING,MALE,True,BOTH,"Well-maintained double sharing PG for males located at Saket. Monthly rent is ₹11,331. Food is included (both). Nearest metro station is 1.88 km away.",2026-06-26 00:19:07
PROP1329,OWN1053,2 BHK Builder Floor in Vasant Kunj,Vasant Kunj,Delhi NCR,BUILDER_FLOOR,SALE,2,1390,13435292,False,7.96,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Builder Floor Available for Sale in Vasant Kunj. Covered area is 1390 sq.ft. Listed price is ₹13,435,292. Proximity to metro: 7.96 km.",2026-05-10 01:12:38
PROP1330,OWN1074,2 BHK Apartment in Central Delhi,Central Delhi,Delhi NCR,APARTMENT,RENT,2,1124,58030,False,3.75,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Apartment Available for Rent in Central Delhi. Covered area is 1124 sq.ft. Listed price is ₹58,030. Proximity to metro: 3.75 km.",2026-06-01 15:11:16
PROP1331,OWN1078,2 BHK Builder Floor in Greater Noida,Greater Noida,Delhi NCR,BUILDER_FLOOR,RENT,2,944,25168,True,1.93,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Builder Floor Available for Rent in Greater Noida. Covered area is 944 sq.ft. Listed price is ₹25,168. Proximity to metro: 1.93 km.",2026-05-13 03:50:38
PROP1332,OWN1197,1 BHK Pg in Noida Sector 150,Noida Sector 150,Delhi NCR,PG,PG,1,200,11581,False,5.85,SINGLE,FEMALE,True,VEG,"Well-maintained single PG for females located at Noida Sector 150. Monthly rent is ₹11,581. Food is included (veg). Nearest metro station is 5.85 km away.",2025-10-26 11:45:53
PROP1333,OWN1146,1 BHK Pg in North Delhi,North Delhi,Delhi NCR,PG,PG,1,288,16884,True,1.69,SINGLE,UNISEX,True,BOTH,"Well-maintained single PG for unisexs located at North Delhi. Monthly rent is ₹16,884. Food is included (both). Nearest metro station is 1.69 km away.",2026-05-04 14:56:45
PROP1334,OWN1123,4 BHK Apartment in Faridabad Sector 15,Faridabad Sector 15,Delhi NCR,APARTMENT,SALE,4,2144,39952706,True,2.47,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Apartment Available for Sale in Faridabad Sector 15. Covered area is 2144 sq.ft. Listed price is ₹39,952,706. Proximity to metro: 2.47 km.",2025-08-29 12:33:01
PROP1335,OWN1163,4 BHK Independent House in Hauz Khas,Hauz Khas,Delhi NCR,INDEPENDENT_HOUSE,SALE,4,2748,41165345,False,3.53,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Independent House Available for Sale in Hauz Khas. Covered area is 2748 sq.ft. Listed price is ₹41,165,345. Proximity to metro: 3.53 km.",2026-06-04 14:12:52
PROP1336,OWN1242,1 BHK Apartment in Central Delhi,Central Delhi,Delhi NCR,APARTMENT,SALE,1,634,18978263,True,2.32,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Apartment Available for Sale in Central Delhi. Covered area is 634 sq.ft. Listed price is ₹18,978,263. Proximity to metro: 2.32 km.",2026-05-30 15:13:56
PROP1337,OWN1204,5 BHK Independent House in Faridabad Sector 81,Faridabad Sector 81,Delhi NCR,INDEPENDENT_HOUSE,SALE,5,3560,32925652,False,4.77,FULL_FLAT,ANY,False,NONE,"Spacious 5 BHK Independent House Available for Sale in Faridabad Sector 81. Covered area is 3560 sq.ft. Listed price is ₹32,925,652. Proximity to metro: 4.77 km.",2025-10-10 06:48:38
PROP1338,OWN1275,1 BHK Builder Floor in Rohini Sector 10,Rohini Sector 10,Delhi NCR,BUILDER_FLOOR,SALE,1,761,18136352,True,1.43,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Builder Floor Available for Sale in Rohini Sector 10. Covered area is 761 sq.ft. Listed price is ₹18,136,352. Proximity to metro: 1.43 km.",2026-05-15 07:00:43
