amenity_id,property_id,amenity_name
AMN02073,PROP1358,Gym / Fitness Center
AMN02074,PROP1358,Fire Safety System
AMN02075,PROP1358,Club House
AMN02076,PROP1359,Study Table
AMN02077,PROP1359,RO Drinking Water
AMN02078,PROP1359,Geyser
AMN02079,PROP1359,Washing Machine
AMN02080,PROP1359,Daily Housekeeping
AMN02081,PROP1359,Air Conditioner
AMN02082,PROP1359,Microwave
AMN02083,PROP1360,EV Charging Point
AMN02084,PROP1360,Club House
AMN02085,PROP1360,Swimming Pool
AMN02086,PROP1360,Fire Safety System
AMN02087,PROP1360,Gym / Fitness Center
AMN02088,PROP1361,24x7 Power Backup
AMN02089,PROP1361,Elevator / Lift
AMN02090,PROP1361,Park / Garden
AMN02091,PROP1361,EV Charging Point
AMN02092,PROP1361,Gated Security
AMN02093,PROP1361,Club House
AMN02094,PROP1361,Intercom
AMN02095,PROP1362,Private Garden
AMN02096,PROP1362,CCTV Security
AMN02097,PROP1362,Covered Parking
AMN02098,PROP1362,Pet Friendly
AMN02099,PROP1362,Water Storage Tank
AMN02100,PROP1362,24x7 Power Backup
AMN02101,PROP1363,Gym / Fitness Center
AMN02102,PROP1363,EV Charging Point
AMN02103,PROP1363,Park / Garden
AMN02104,PROP1363,Covered Parking
AMN02105,PROP1363,Gated Security
AMN02106,PROP1363,Elevator / Lift
AMN02107,PROP1364,24x7 Power Backup
AMN02108,PROP1364,Covered Parking
AMN02109,PROP1364,Fire Safety System
AMN02110,PROP1364,Club House
AMN02111,PROP1364,Swimming Pool
AMN02112,PROP1364,Intercom
AMN02113,PROP1364,Children's Play Area
AMN02114,PROP1365,Fire Safety System
AMN02115,PROP1365,Park / Garden
AMN02116,PROP1365,Swimming Pool
AMN02117,PROP1365,Elevator / Lift
AMN02118,PROP1365,Children's Play Area
AMN02119,PROP1365,EV Charging Point
AMN02120,PROP1365,Gated Security
AMN02121,PROP1365,Club House
AMN02122,PROP1366,Children's Play Area
AMN02123,PROP1366,Covered Parking
AMN02124,PROP1366,Elevator / Lift
AMN02125,PROP1366,24x7 Power Backup
AMN02126,PROP1366,Club House
AMN02127,PROP1367,24x7 Power Backup
AMN02128,PROP1367,Gym / Fitness Center
AMN02129,PROP1367,Children's Play Area
AMN02130,PROP1367,Club House
AMN02131,PROP1368,Intercom
AMN02132,PROP1368,Elevator / Lift
AMN02133,PROP1368,Children's Play Area
AMN02134,PROP1368,EV Charging Point
AMN02135,PROP1368,24x7 Power Backup
AMN02136,PROP1369,Children's Play Area
AMN02137,PROP1369,24x7 Power Backup
AMN02138,PROP1369,Club House
AMN02139,PROP1369,Covered Parking
AMN02140,PROP1369,EV Charging Point
AMN02141,PROP1369,Intercom
AMN02142,PROP1369,Gym / Fitness Center
AMN02143,PROP1370,Fire Safety System
AMN02144,PROP1370,Swimming Pool
AMN02145,PROP1370,Intercom
AMN02146,PROP1370,Gym / Fitness Center
AMN02147,PROP1370,Park / Garden
AMN02148,PROP1371,Elevator / Lift
AMN02149,PROP1371,Swimming Pool
AMN02150,PROP1371,Gated Security
AMN02151,PROP1371,Gym / Fitness Center
AMN02152,PROP1371,Intercom
AMN02153,PROP1371,Children's Play Area
AMN02154,PROP1371,Park / Garden
AMN02155,PROP1372,Fire Safety System
AMN02156,PROP1372,Park / Garden
AMN02157,PROP1372,Swimming Pool
AMN02158,PROP1372,Elevator / Lift
AMN02159,PROP1373,Covered Parking
AMN02160,PROP1373,Swimming Pool
AMN02161,PROP1373,EV Charging Point
AMN02162,PROP1373,Club House
AMN02163,PROP1373,24x7 Power Backup
AMN02164,PROP1373,Intercom
AMN02165,PROP1373,Fire Safety System
AMN02166,PROP1374,Gym / Fitness Center
AMN02167,PROP1374,Children's Play Area
AMN02168,PROP1374,EV Charging Point
AMN02169,PROP1374,Swimming Pool
AMN02170,PROP1374,Elevator / Lift
AMN02171,PROP1374,Covered Parking
AMN02172,PROP1374,Fire Safety System
AMN02173,PROP1374,Intercom
AMN02174,PROP1375,Park / Garden
AMN02175,PROP1375,Gated Security
AMN02176,PROP1375,Fire Safety System
AMN02177,PROP1375,EV Charging Point
AMN02178,PROP1375,24x7 Power Backup
AMN02179,PROP1375,Gym / Fitness Center
AMN02180,PROP1376,Park / Garden
AMN02181,PROP1376,Gym / Fitness Center
AMN02182,PROP1376,Club House
AMN02183,PROP1376,24x7 Power Backup
AMN02184,PROP1376,EV Charging Point
AMN02185,PROP1376,Elevator / Lift
AMN02186,PROP1376,Covered Parking
AMN02187,PROP1377,Gym / Fitness Center
AMN02188,PROP1377,Children's Play Area
AMN02189,PROP1377,Fire Safety System
AMN02190,PROP1377,Intercom
AMN02191,PROP1378,Gym / Fitness Center
AMN02192,PROP1378,Park / Garden
AMN02193,PROP1378,Gated Security
AMN02194,PROP1378,EV Charging Point
AMN02195,PROP1378,Fire Safety System
AMN02196,PROP1378,Swimming Pool
AMN02197,PROP1378,Children's Play Area
AMN02198,PROP1378,Club House
AMN02199,PROP1379,Intercom
AMN02200,PROP1379,Gym / Fitness Center
AMN02201,PROP1379,Elevator / Lift
AMN02202,PROP1379,Club House
AMN02203,PROP1379,EV Charging Point
AMN02204,PROP1380,Refrigerator
AMN02205,PROP1380,High-Speed WiFi
AMN02206,PROP1380,CCTV / 24x7 Security
AMN02207,PROP1380,Microwave
AMN02208,PROP1380,Geyser
AMN02209,PROP1380,Daily Housekeeping
AMN02210,PROP1380,Air Conditioner
AMN02211,PROP1381,Intercom
AMN02212,PROP1381,EV Charging Point
AMN02213,PROP1381,Elevator / Lift
AMN02214,PROP1381,Gated Security
AMN02215,PROP1381,Park / Garden
AMN02216,PROP1381,Swimming Pool
AMN02217,PROP1381,Children's Play Area
AMN02218,PROP1381,Fire Safety System
AMN02219,PROP1382,Park / Garden
AMN02220,PROP1382,Covered Parking
AMN02221,PROP1382,Swimming Pool
AMN02222,PROP1382,Club House
AMN02223,PROP1383,Attached Bathroom
AMN02224,PROP1383,Washing Machine
AMN02225,PROP1383,Power Backup
AMN02226,PROP1383,Geyser
AMN02227,PROP1383,Study Table
AMN02228,PROP1384,Park / Garden
AMN02229,PROP1384,24x7 Power Backup
AMN02230,PROP1384,Club House
AMN02231,PROP1384,Intercom
AMN02232,PROP1385,Intercom
AMN02233,PROP1385,Covered Parking
AMN02234,PROP1385,Elevator / Lift
AMN02235,PROP1385,Fire Safety System
AMN02236,PROP1385,Swimming Pool
AMN02237,PROP1385,Park / Garden
AMN02238,PROP1386,Washing Machine
AMN02239,PROP1386,High-Speed WiFi
AMN02240,PROP1386,Geyser
AMN02241,PROP1386,Study Table
AMN02242,PROP1386,CCTV / 24x7 Security
AMN02243,PROP1387,Elevator / Lift
AMN02244,PROP1387,24x7 Power Backup
AMN02245,PROP1387,Swimming Pool
AMN02246,PROP1387,Park / Garden
AMN02247,PROP1388,Fire Safety System
AMN02248,PROP1388,Children's Play Area
AMN02249,PROP1388,Park / Garden
AMN02250,PROP1388,Gated Security
AMN02251,PROP1388,Gym / Fitness Center
AMN02252,PROP1388,Club House
AMN02253,PROP1388,24x7 Power Backup
AMN02254,PROP1388,EV Charging Point
AMN02255,PROP1389,Park / Garden
AMN02256,PROP1389,Children's Play Area
AMN02257,PROP1389,Intercom
AMN02258,PROP1389,Club House
AMN02259,PROP1390,Children's Play Area
AMN02260,PROP1390,Club House
AMN02261,PROP1390,EV Charging Point
AMN02262,PROP1390,Park / Garden
AMN02263,PROP1390,24x7 Power Backup
AMN02264,PROP1391,High-Speed WiFi
AMN02265,PROP1391,Washing Machine
AMN02266,PROP1391,Power Backup
AMN02267,PROP1391,Refrigerator
AMN02268,PROP1391,RO Drinking Water
AMN02269,PROP1391,Daily Housekeeping
AMN02270,PROP1391,CCTV / 24x7 Security
AMN02271,PROP1392,EV Charging Point
AMN02272,PROP1392,Gated Security
AMN02273,PROP1392,Elevator / Lift
AMN02274,PROP1392,Gym / Fitness Center
AMN02275,PROP1392,Club House
AMN02276,PROP1393,Elevator / Lift
AMN02277,PROP1393,24x7 Power Backup
AMN02278,PROP1393,EV Charging Point
AMN02279,PROP1393,Gated Security
AMN02280,PROP1393,Club House
AMN02281,PROP1393,Children's Play Area
AMN02282,PROP1393,Gym / Fitness Center
AMN02283,PROP1394,Children's Play Area
AMN02284,PROP1394,Park / Garden
AMN02285,PROP1394,Covered Parking
AMN02286,PROP1394,24x7 Power Backup
AMN02287,PROP1394,Elevator / Lift
AMN02288,PROP1394,Fire Safety System
AMN02289,PROP1394,Gated Security
AMN02290,PROP1395,Intercom
AMN02291,PROP1395,Gated Security
AMN02292,PROP1395,Swimming Pool
AMN02293,PROP1395,EV Charging Point
AMN02294,PROP1396,Club House
AMN02295,PROP1396,Children's Play Area
AMN02296,PROP1396,Fire Safety System
AMN02297,PROP1396,EV Charging Point
AMN02298,PROP1396,Gym / Fitness Center
AMN02299,PROP1396,Park / Garden
AMN02300,PROP1396,Swimming Pool
AMN02301,PROP1397,Covered Parking
AMN02302,PROP1397,24x7 Power Backup
AMN02303,PROP1397,Elevator / Lift
AMN02304,PROP1397,Fire Safety System
AMN02305,PROP1398,Geyser
AMN02306,PROP1398,Study Table
AMN02307,PROP1398,High-Speed WiFi
AMN02308,PROP1398,Air Conditioner
AMN02309,PROP1398,RO Drinking Water
AMN02310,PROP1399,Pet Friendly
AMN02311,PROP1399,Terrace Access
AMN02312,PROP1399,Covered Parking
AMN02313,PROP1399,Private Garden
AMN02314,PROP1400,24x7 Power Backup
AMN02315,PROP1400,Children's Play Area
AMN02316,PROP1400,Gym / Fitness Center
AMN02317,PROP1400,Covered Parking
AMN02318,PROP1400,Gated Security
AMN02319,PROP1400,EV Charging Point
AMN02320,PROP1401,Gated Security
AMN02321,PROP1401,EV Charging Point
AMN02322,PROP1401,24x7 Power Backup
AMN02323,PROP1401,Park / Garden
AMN02324,PROP1401,Covered Parking
AMN02325,PROP1402,Gym / Fitness Center
AMN02326,PROP1402,Park / Garden
AMN02327,PROP1402,Swimming Pool
AMN02328,PROP1402,Intercom
AMN02329,PROP1403,Covered Parking
AMN02330,PROP1403,Children's Play Area
AMN02331,PROP1403,24x7 Power Backup
AMN02332,PROP1403,Gated Security
AMN02333,PROP1404,24x7 Power Backup
AMN02334,PROP1404,Swimming Pool
AMN02335,PROP1404,Gated Security
AMN02336,PROP1404,Fire Safety System
AMN02337,PROP1404,Intercom
AMN02338,PROP1404,Covered Parking
AMN02339,PROP1404,Gym / Fitness Center
AMN02340,PROP1405,Gym / Fitness Center
AMN02341,PROP1405,Gated Security
AMN02342,PROP1405,Fire Safety System
AMN02343,PROP1405,Park / Garden
AMN02344,PROP1405,24x7 Power Backup
AMN02345,PROP1405,Club House
AMN02346,PROP1406,EV Charging Point
AMN02347,PROP1406,Gym / Fitness Center
AMN02348,PROP1406,Elevator / Lift
AMN02349,PROP1406,Children's Play Area
AMN02350,PROP1406,Swimming Pool
AMN02351,PROP1406,Intercom
AMN02352,PROP1406,Gated Security
AMN02353,PROP1406,24x7 Power Backup
AMN02354,PROP1407,24x7 Power Backup
AMN02355,PROP1407,Private Garden
AMN02356,PROP1407,CCTV Security
AMN02357,PROP1407,Terrace Access
AMN02358,PROP1407,Solar Water Heater
AMN02359,PROP1407,Covered Parking
AMN02360,PROP1408,Gated Security
AMN02361,PROP1408,Children's Play Area
AMN02362,PROP1408,Gym / Fitness Center
AMN02363,PROP1408,Swimming Pool
AMN02364,PROP1408,Club House
AMN02365,PROP1408,EV Charging Point
AMN02366,PROP1409,Refrigerator
AMN02367,PROP1409,Study Table
AMN02368,PROP1409,Microwave
AMN02369,PROP1409,Washing Machine
AMN02370,PROP1409,High-Speed WiFi
AMN02371,PROP1409,Air Conditioner
AMN02372,PROP1409,CCTV / 24x7 Security
AMN02373,PROP1409,Power Backup
AMN02374,PROP1410,Intercom
AMN02375,PROP1410,Swimming Pool
AMN02376,PROP1410,Gated Security
AMN02377,PROP1410,Club House
AMN02378,PROP1410,Covered Parking
AMN02379,PROP1410,Park / Garden
AMN02380,PROP1410,24x7 Power Backup
AMN02381,PROP1410,EV Charging Point
AMN02382,PROP1411,Elevator / Lift
AMN02383,PROP1411,EV Charging Point
AMN02384,PROP1411,Park / Garden
AMN02385,PROP1411,24x7 Power Backup
AMN02386,PROP1411,Covered Parking
AMN02387,PROP1412,Covered Parking
AMN02388,PROP1412,24x7 Power Backup
AMN02389,PROP1412,Pet Friendly
AMN02390,PROP1412,CCTV Security
AMN02391,PROP1412,Water Storage Tank
AMN02392,PROP1413,Elevator / Lift
AMN02393,PROP1413,24x7 Power Backup
AMN02394,PROP1413,Covered Parking
AMN02395,PROP1413,EV Charging Point
AMN02396,PROP1413,Park / Garden
AMN02397,PROP1414,Covered Parking
AMN02398,PROP1414,Gated Security
AMN02399,PROP1414,Intercom
AMN02400,PROP1414,Club House
AMN02401,PROP1415,Gated Security
AMN02402,PROP1415,Fire Safety System
AMN02403,PROP1415,EV Charging Point
AMN02404,PROP1415,24x7 Power Backup
AMN02405,PROP1415,Gym / Fitness Center
AMN02406,PROP1415,Elevator / Lift
AMN02407,PROP1415,Covered Parking
AMN02408,PROP1415,Park / Garden
AMN02409,PROP1416,Power Backup
AMN02410,PROP1416,Attached Bathroom
AMN02411,PROP1416,CCTV / 24x7 Security
AMN02412,PROP1416,Air Conditioner
AMN02413,PROP1416,Daily Housekeeping
AMN02414,PROP1417,Fire Safety System
AMN02415,PROP1417,Swimming Pool
AMN02416,PROP1417,Covered Parking
AMN02417,PROP1417,EV Charging Point
AMN02418,PROP1417,24x7 Power Backup
AMN02419,PROP1417,Intercom
AMN02420,PROP1417,Park / Garden
AMN02421,PROP1418,Covered Parking
AMN02422,PROP1418,Club House
AMN02423,PROP1418,Gym / Fitness Center
AMN02424,PROP1418,24x7 Power Backup
AMN02425,PROP1418,Fire Safety System
AMN02426,PROP1418,Children's Play Area
AMN02427,PROP1418,Intercom
AMN02428,PROP1418,Elevator / Lift
AMN02429,PROP1419,Attached Bathroom
AMN02430,PROP1419,Study Table
AMN02431,PROP1419,Washing Machine
AMN02432,PROP1419,Power Backup
AMN02433,PROP1419,CCTV / 24x7 Security
AMN02434,PROP1419,Daily Housekeeping
AMN02435,PROP1420,Fire Safety System
AMN02436,PROP1420,24x7 Power Backup
AMN02437,PROP1420,Covered Parking
AMN02438,PROP1420,Children's Play Area
AMN02439,PROP1420,Gated Security
AMN02440,PROP1420,Gym / Fitness Center
AMN02441,PROP1421,Fire Safety System
AMN02442,PROP1421,Park / Garden
AMN02443,PROP1421,24x7 Power Backup
AMN02444,PROP1421,Elevator / Lift
AMN02445,PROP1421,Intercom
AMN02446,PROP1421,Club House
AMN02447,PROP1422,Park / Garden
AMN02448,PROP1422,Gym / Fitness Center
AMN02449,PROP1422,Children's Play Area
AMN02450,PROP1422,EV Charging Point
AMN02451,PROP1422,Club House
AMN02452,PROP1422,Gated Security
AMN02453,PROP1422,Covered Parking
AMN02454,PROP1423,Swimming Pool
AMN02455,PROP1423,Intercom
AMN02456,PROP1423,Covered Parking
AMN02457,PROP1423,Park / Garden
AMN02458,PROP1424,Swimming Pool
AMN02459,PROP1424,Covered Parking
AMN02460,PROP1424,Elevator / Lift
AMN02461,PROP1424,Children's Play Area
AMN02462,PROP1425,Gym / Fitness Center
AMN02463,PROP1425,Covered Parking
AMN02464,PROP1425,Intercom
AMN02465,PROP1425,Gated Security
AMN02466,PROP1425,Swimming Pool
AMN02467,PROP1426,Fire Safety System
AMN02468,PROP1426,Children's Play Area
AMN02469,PROP1426,Club House
AMN02470,PROP1426,24x7 Power Backup
AMN02471,PROP1426,EV Charging Point
AMN02472,PROP1426,Covered Parking
AMN02473,PROP1426,Park / Garden
AMN02474,PROP1427,Gym / Fitness Center
AMN02475,PROP1427,Swimming Pool
AMN02476,PROP1427,Intercom
AMN02477,PROP1427,Covered Parking
AMN02478,PROP1428,Water Storage Tank
AMN02479,PROP1428,CCTV Security
AMN02480,PROP1428,Covered Parking
AMN02481,PROP1429,Children's Play Area
AMN02482,PROP1429,24x7 Power Backup
AMN02483,PROP1429,Intercom
AMN02484,PROP1429,Elevator / Lift
AMN02485,PROP1429,Covered Parking
AMN02486,PROP1429,Gym / Fitness Center
AMN02487,PROP1430,Club House
AMN02488,PROP1430,Park / Garden
AMN02489,PROP1430,Swimming Pool
AMN02490,PROP1430,Elevator / Lift
AMN02491,PROP1430,Children's Play Area
AMN02492,PROP1430,Fire Safety System
AMN02493,PROP1430,EV Charging Point
AMN02494,PROP1430,24x7 Power Backup
AMN02495,PROP1431,Swimming Pool
AMN02496,PROP1431,Gym / Fitness Center
AMN02497,PROP1431,Covered Parking
AMN02498,PROP1431,Gated Security
AMN02499,PROP1431,Park / Garden
AMN02500,PROP1431,24x7 Power Backup
AMN02501,PROP1431,Club House
AMN02502,PROP1431,EV Charging Point
AMN02503,PROP1432,Children's Play Area
AMN02504,PROP1432,Covered Parking
AMN02505,PROP1432,Gated Security
AMN02506,PROP1432,Club House
AMN02507,PROP1433,RO Drinking Water
AMN02508,PROP1433,Air Conditioner
AMN02509,PROP1433,Geyser
AMN02510,PROP1433,High-Speed WiFi
AMN02511,PROP1433,Power Backup
AMN02512,PROP1433,CCTV / 24x7 Security
AMN02513,PROP1433,Refrigerator
AMN02514,PROP1433,Attached Bathroom
AMN02515,PROP1434,Attached Bathroom
AMN02516,PROP1434,Air Conditioner
AMN02517,PROP1434,CCTV / 24x7 Security
AMN02518,PROP1434,Geyser
AMN02519,PROP1434,Daily Housekeeping
AMN02520,PROP1435,Gym / Fitness Center
AMN02521,PROP1435,EV Charging Point
AMN02522,PROP1435,Gated Security
AMN02523,PROP1435,24x7 Power Backup
AMN02524,PROP1435,Covered Parking
AMN02525,PROP1435,Swimming Pool
AMN02526,PROP1435,Children's Play Area
AMN02527,PROP1435,Intercom
AMN02528,PROP1436,Children's Play Area
AMN02529,PROP1436,Gated Security
AMN02530,PROP1436,Fire Safety System
AMN02531,PROP1436,Park / Garden
AMN02532,PROP1436,Elevator / Lift
AMN02533,PROP1436,Gym / Fitness Center
AMN02534,PROP1437,Gym / Fitness Center
AMN02535,PROP1437,Park / Garden
AMN02536,PROP1437,24x7 Power Backup
AMN02537,PROP1437,Fire Safety System
AMN02538,PROP1437,EV Charging Point
AMN02539,PROP1438,CCTV / 24x7 Security
AMN02540,PROP1438,Air Conditioner
AMN02541,PROP1438,Daily Housekeeping
AMN02542,PROP1438,Attached Bathroom
AMN02543,PROP1438,Study Table
AMN02544,PROP1438,Microwave
AMN02545,PROP1438,Refrigerator
AMN02546,PROP1439,Club House
AMN02547,PROP1439,24x7 Power Backup
AMN02548,PROP1439,EV Charging Point
AMN02549,PROP1439,Gym / Fitness Center
AMN02550,PROP1439,Fire Safety System
AMN02551,PROP1439,Gated Security
AMN02552,PROP1439,Children's Play Area
AMN02553,PROP1440,Swimming Pool
AMN02554,PROP1440,Children's Play Area
AMN02555,PROP1440,Gym / Fitness Center
AMN02556,PROP1440,24x7 Power Backup
AMN02557,PROP1441,Gated Security
AMN02558,PROP1441,Intercom
AMN02559,PROP1441,Covered Parking
AMN02560,PROP1441,Club House
AMN02561,PROP1441,EV Charging Point
AMN02562,PROP1441,Fire Safety System
AMN02563,PROP1442,CCTV Security
AMN02564,PROP1442,Water Storage Tank
AMN02565,PROP1442,24x7 Power Backup
AMN02566,PROP1443,Swimming Pool
AMN02567,PROP1443,24x7 Power Backup
AMN02568,PROP1443,Elevator / Lift
AMN02569,PROP1443,EV Charging Point
AMN02570,PROP1443,Gym / Fitness Center
AMN02571,PROP1443,Covered Parking
AMN02572,PROP1443,Gated Security
AMN02573,PROP1443,Children's Play Area
AMN02574,PROP1444,Gym / Fitness Center
AMN02575,PROP1444,Swimming Pool
AMN02576,PROP1444,Gated Security
AMN02577,PROP1444,Children's Play Area
AMN02578,PROP1444,24x7 Power Backup
AMN02579,PROP1445,24x7 Power Backup
AMN02580,PROP1445,Covered Parking
AMN02581,PROP1445,Fire Safety System
AMN02582,PROP1445,Swimming Pool
AMN02583,PROP1445,Elevator / Lift
AMN02584,PROP1445,Gated Security
AMN02585,PROP1446,Daily Housekeeping
AMN02586,PROP1446,High-Speed WiFi
AMN02587,PROP1446,Geyser
AMN02588,PROP1446,Microwave
AMN02589,PROP1446,Power Backup
AMN02590,PROP1446,Washing Machine
AMN02591,PROP1447,Elevator / Lift
AMN02592,PROP1447,Covered Parking
AMN02593,PROP1447,Gated Security
AMN02594,PROP1447,Park / Garden
AMN02595,PROP1447,Gym / Fitness Center
AMN02596,PROP1447,Fire Safety System
AMN02597,PROP1447,24x7 Power Backup
AMN02598,PROP1448,Pet Friendly
AMN02599,PROP1448,24x7 Power Backup
AMN02600,PROP1448,Terrace Access
AMN02601,PROP1448,Private Garden
AMN02602,PROP1448,Solar Water Heater
AMN02603,PROP1449,Gated Security
AMN02604,PROP1449,Intercom
AMN02605,PROP1449,Elevator / Lift
AMN02606,PROP1449,Covered Parking
AMN02607,PROP1449,24x7 Power Backup
AMN02608,PROP1449,Gym / Fitness Center
AMN02609,PROP1449,Swimming Pool
AMN02610,PROP1450,Microwave
AMN02611,PROP1450,Attached Bathroom
AMN02612,PROP1450,RO Drinking Water
AMN02613,PROP1450,Study Table
AMN02614,PROP1450,High-Speed WiFi
AMN02615,PROP1451,Water Storage Tank
AMN02616,PROP1451,Pet Friendly
AMN02617,PROP1451,24x7 Power Backup
AMN02618,PROP1451,Covered Parking
AMN02619,PROP1451,CCTV Security
AMN02620,PROP1452,Covered Parking
AMN02621,PROP1452,Children's Play Area
AMN02622,PROP1452,Park / Garden
AMN02623,PROP1452,Swimming Pool
AMN02624,PROP1452,Fire Safety System
AMN02625,PROP1453,Covered Parking
AMN02626,PROP1453,Elevator / Lift
AMN02627,PROP1453,Intercom
AMN02628,PROP1453,Children's Play Area
AMN02629,PROP1453,Swimming Pool
AMN02630,PROP1453,24x7 Power Backup
AMN02631,PROP1454,Washing Machine
AMN02632,PROP1454,Attached Bathroom
AMN02633,PROP1454,High-Speed WiFi
AMN02634,PROP1454,RO Drinking Water
AMN02635,PROP1454,Air Conditioner
AMN02636,PROP1455,Gym / Fitness Center
AMN02637,PROP1455,Swimming Pool
AMN02638,PROP1455,Park / Garden
AMN02639,PROP1455,Children's Play Area
AMN02640,PROP1455,Intercom
AMN02641,PROP1456,Solar Water Heater
AMN02642,PROP1456,Pet Friendly
AMN02643,PROP1456,CCTV Security
AMN02644,PROP1457,Geyser
AMN02645,PROP1457,Attached Bathroom
AMN02646,PROP1457,Washing Machine
AMN02647,PROP1457,Power Backup
AMN02648,PROP1457,Study Table
AMN02649,PROP1458,RO Drinking Water
AMN02650,PROP1458,Refrigerator
AMN02651,PROP1458,Study Table
AMN02652,PROP1458,High-Speed WiFi
AMN02653,PROP1459,Children's Play Area
AMN02654,PROP1459,Park / Garden
AMN02655,PROP1459,Swimming Pool
AMN02656,PROP1459,Gym / Fitness Center
AMN02657,PROP1460,Children's Play Area
AMN02658,PROP1460,Covered Parking
AMN02659,PROP1460,EV Charging Point
AMN02660,PROP1460,Gym / Fitness Center
AMN02661,PROP1460,Intercom
AMN02662,PROP1461,Children's Play Area
AMN02663,PROP1461,24x7 Power Backup
AMN02664,PROP1461,Fire Safety System
AMN02665,PROP1461,Gated Security
AMN02666,PROP1461,EV Charging Point
AMN02667,PROP1461,Gym / Fitness Center
AMN02668,PROP1461,Intercom
AMN02669,PROP1461,Park / Garden
AMN02670,PROP1462,Study Table
AMN02671,PROP1462,Air Conditioner
AMN02672,PROP1462,Geyser
AMN02673,PROP1462,CCTV / 24x7 Security
AMN02674,PROP1462,Power Backup
AMN02675,PROP1463,Fire Safety System
AMN02676,PROP1463,Park / Garden
AMN02677,PROP1463,Children's Play Area
AMN02678,PROP1463,Swimming Pool
AMN02679,PROP1463,Gym / Fitness Center
AMN02680,PROP1463,Intercom
AMN02681,PROP1463,Elevator / Lift
AMN02682,PROP1463,EV Charging Point
AMN02683,PROP1464,Study Table
AMN02684,PROP1464,Refrigerator
AMN02685,PROP1464,Air Conditioner
AMN02686,PROP1464,High-Speed WiFi
AMN02687,PROP1465,Refrigerator
AMN02688,PROP1465,RO Drinking Water
AMN02689,PROP1465,Study Table
AMN02690,PROP1465,Daily Housekeeping
